config,n_platforms,rho_e,alpha,iteration,platform_id,mean_homogeneity,fraction_enclaved,settling_step,n_disruptions,mean_recovery_steps
exp2_np27_rho015_alpha10,27,0.15,10,137,910,0.9800826330532212,0.94,2,4,1.25
exp2_np27_rho015_alpha10,27,0.15,10,137,911,0.9160488607347128,0.68,34,11,1.5454545454545454
exp2_np27_rho015_alpha10,27,0.15,10,137,916,0.9814606430155212,0.94,11,0,
exp2_np27_rho015_alpha10,27,0.15,10,137,917,0.9798333333333333,0.94,11,1,1.0
exp2_np27_rho015_alpha10,27,0.15,10,137,920,0.9784836604519218,0.92,14,0,
exp2_np27_rho015_alpha10,27,0.15,10,137,922,0.9565004393754394,0.83,34,0,
exp2_np27_rho015_alpha10,27,0.15,10,137,924,0.9576172103758311,0.86,29,0,
exp2_np27_rho015_alpha10,27,0.15,10,137,926,0.9843539073276618,0.94,4,4,1.25
exp2_np27_rho015_alpha10,27,0.15,10,138,903,0.9682203163072728,0.89,11,2,1.5
exp2_np27_rho015_alpha10,27,0.15,10,138,904,0.9750984563681933,0.91,15,1,1.0
exp2_np27_rho015_alpha10,27,0.15,10,138,910,0.9567997498914618,0.82,15,7,1.7142857142857142
exp2_np27_rho015_alpha10,27,0.15,10,138,911,0.9437208328070398,0.82,17,6,1.6666666666666667
exp2_np27_rho015_alpha10,27,0.15,10,138,913,0.9569786273729218,0.85,10,5,2.0
exp2_np27_rho015_alpha10,27,0.15,10,138,914,0.9342988908329519,0.76,49,3,1.3333333333333333
exp2_np27_rho015_alpha10,27,0.15,10,138,923,0.9581196461963725,0.78,39,1,4.0
exp2_np27_rho015_alpha10,27,0.15,10,138,925,0.9598510259583611,0.84,32,4,1.5
exp2_np27_rho015_alpha10,27,0.15,10,138,927,0.9685939107487497,0.92,5,3,1.6666666666666667
exp2_np27_rho015_alpha10,27,0.15,10,139,902,0.9438164555450208,0.82,46,1,2.0
exp2_np27_rho015_alpha10,27,0.15,10,139,914,0.9692408979908979,0.9,12,1,
exp2_np27_rho015_alpha10,27,0.15,10,139,915,0.9251700618676741,0.71,50,0,
exp2_np27_rho015_alpha10,27,0.15,10,139,916,0.9657286346551053,0.89,9,2,2.0
exp2_np27_rho015_alpha10,27,0.15,10,139,917,0.9777931260048196,0.91,5,3,1.6666666666666667
exp2_np27_rho015_alpha10,27,0.15,10,139,918,0.9640851648351648,0.9,32,0,
exp2_np27_rho015_alpha10,27,0.15,10,139,919,0.9394009385340065,0.75,47,2,3.0
exp2_np27_rho015_alpha10,27,0.15,10,139,921,0.9726017316017317,0.93,13,0,
exp2_np27_rho015_alpha10,27,0.15,10,139,925,0.9562853623398757,0.81,36,0,
exp2_np27_rho015_alpha10,27,0.15,10,140,902,0.9685099998041174,0.86,12,9,1.1111111111111112
exp2_np27_rho015_alpha10,27,0.15,10,140,906,0.9855625544899738,0.97,5,1,1.0
exp2_np27_rho015_alpha10,27,0.15,10,140,914,0.9127512015049297,0.62,74,0,
exp2_np27_rho015_alpha10,27,0.15,10,140,916,0.955215164542075,0.87,14,3,1.3333333333333333
exp2_np27_rho015_alpha10,27,0.15,10,140,918,0.924842624414531,0.74,38,2,1.0
exp2_np27_rho015_alpha10,27,0.15,10,140,919,0.8647054675219636,0.48,,0,
exp2_np27_rho015_alpha10,27,0.15,10,140,923,0.9701791602662572,0.89,19,2,1.5
exp2_np27_rho015_alpha10,27,0.15,10,140,925,0.9054769403722891,0.64,63,3,1.6666666666666667
exp2_np27_rho015_alpha10,27,0.15,10,140,926,0.8930557849013732,0.49,,0,
exp2_np27_rho015_alpha10,27,0.15,10,141,902,0.9598799859144687,0.87,21,0,
exp2_np27_rho015_alpha10,27,0.15,10,141,906,0.9615998560263267,0.88,28,0,
exp2_np27_rho015_alpha10,27,0.15,10,141,909,0.9644438024375427,0.87,24,4,1.5
exp2_np27_rho015_alpha10,27,0.15,10,141,913,0.9718082529505164,0.9,5,4,2.0
exp2_np27_rho015_alpha10,27,0.15,10,141,917,0.9789099828047196,0.92,11,1,1.0
exp2_np27_rho015_alpha10,27,0.15,10,141,919,0.9503208443277792,0.82,16,5,1.2
exp2_np27_rho015_alpha10,27,0.15,10,141,923,0.9923237133237134,0.95,7,1,1.0
exp2_np27_rho015_alpha10,27,0.15,10,141,924,0.9391752296438998,0.78,52,1,2.0
exp2_np27_rho015_alpha10,27,0.15,10,141,926,0.9178576333087202,0.74,49,0,
exp2_np27_rho015_alpha10,27,0.15,10,142,903,0.9784741526308341,0.93,12,0,
exp2_np27_rho015_alpha10,27,0.15,10,142,908,0.9836885369532428,0.95,7,1,1.0
exp2_np27_rho015_alpha10,27,0.15,10,142,909,0.950761585064961,0.82,5,5,3.0
exp2_np27_rho015_alpha10,27,0.15,10,142,911,0.9406298423143739,0.75,48,0,
exp2_np27_rho015_alpha10,27,0.15,10,142,915,0.9666508730817831,0.87,5,8,1.125
exp2_np27_rho015_alpha10,27,0.15,10,142,917,0.9615703642762466,0.86,6,5,1.8
exp2_np27_rho015_alpha10,27,0.15,10,142,920,0.962478998811095,0.85,24,5,1.2
exp2_np27_rho015_alpha10,27,0.15,10,142,924,0.9679934284121866,0.88,48,3,1.0
exp2_np27_rho015_alpha10,27,0.15,10,142,926,0.967915457690076,0.88,1,10,1.2
exp2_np27_rho015_alpha10,27,0.15,10,143,908,0.9585754128566191,0.85,27,0,
exp2_np27_rho015_alpha10,27,0.15,10,143,912,0.9928588235294117,0.98,3,1,1.0
exp2_np27_rho015_alpha10,27,0.15,10,143,914,0.9407423026249113,0.77,52,4,1.25
exp2_np27_rho015_alpha10,27,0.15,10,143,917,0.9740190030557677,0.92,15,2,1.0
exp2_np27_rho015_alpha10,27,0.15,10,143,919,0.9632887985958161,0.8484848484848485,15,4,1.5
exp2_np27_rho015_alpha10,27,0.15,10,143,920,0.9223866363404912,0.67,37,3,1.6666666666666667
exp2_np27_rho015_alpha10,27,0.15,10,143,921,0.9543371009927509,0.86,19,0,
exp2_np27_rho015_alpha10,27,0.15,10,143,923,0.9374126984126984,0.79,30,0,
exp2_np27_rho015_alpha10,27,0.15,10,143,926,0.9888771805283434,0.96,4,1,1.0
exp2_np27_rho015_alpha10,27,0.15,10,144,902,0.9781100566100567,0.92,13,1,1.0
exp2_np27_rho015_alpha10,27,0.15,10,144,903,0.9734319288559137,0.91,8,2,2.5
exp2_np27_rho015_alpha10,27,0.15,10,144,907,0.9774813367661349,0.93,23,1,1.0
exp2_np27_rho015_alpha10,27,0.15,10,144,913,0.942842861386979,0.79,30,1,1.0
exp2_np27_rho015_alpha10,27,0.15,10,144,914,0.964252185722774,0.88,14,2,1.5
exp2_np27_rho015_alpha10,27,0.15,10,144,915,0.9648327824952826,0.85,26,3,1.0
exp2_np27_rho015_alpha10,27,0.15,10,144,918,0.951372640635849,0.84,28,1,2.0
exp2_np27_rho015_alpha10,27,0.15,10,144,919,0.9677899786994615,0.89,11,4,1.3333333333333333
exp2_np27_rho015_alpha10,27,0.15,10,144,926,0.9732525580713494,0.89,6,3,2.3333333333333335
exp2_np27_rho015_alpha10,27,0.15,10,145,901,0.9621861693293917,0.89,22,2,1.0
exp2_np27_rho015_alpha10,27,0.15,10,145,902,0.954801763796934,0.87,18,3,1.3333333333333333
exp2_np27_rho015_alpha10,27,0.15,10,145,903,0.9726717318183818,0.9,16,3,1.6666666666666667
exp2_np27_rho015_alpha10,27,0.15,10,145,906,0.949766859710338,0.83,23,3,1.0
exp2_np27_rho015_alpha10,27,0.15,10,145,910,0.9253949383949385,0.77,32,0,
exp2_np27_rho015_alpha10,27,0.15,10,145,913,0.9698254107633716,0.9,17,1,2.0
exp2_np27_rho015_alpha10,27,0.15,10,145,914,0.9741324621324621,0.92,17,2,1.0
exp2_np27_rho015_alpha10,27,0.15,10,145,921,0.9900536791721442,0.97,8,1,1.0
exp2_np27_rho015_alpha10,27,0.15,10,145,927,0.977483735680347,0.91,25,0,
exp2_np27_rho015_alpha10,27,0.15,10,146,902,0.9773787342763793,0.91,10,1,3.0
exp2_np27_rho015_alpha10,27,0.15,10,146,904,0.8649205755544764,0.51,,0,
exp2_np27_rho015_alpha10,27,0.15,10,146,906,0.9891454399063094,0.97,4,0,
exp2_np27_rho015_alpha10,27,0.15,10,146,910,0.933463938041344,0.74,30,2,6.0
exp2_np27_rho015_alpha10,27,0.15,10,146,918,0.970687258894105,0.87,22,0,
exp2_np27_rho015_alpha10,27,0.15,10,146,921,0.9471633376370218,0.81,27,1,1.0
exp2_np27_rho015_alpha10,27,0.15,10,146,922,0.9717984473798564,0.9,23,1,1.0
exp2_np27_rho015_alpha10,27,0.15,10,146,923,0.9797313706802216,0.93,10,3,1.0
exp2_np27_rho015_alpha10,27,0.15,10,146,926,0.9704085690314805,0.85,14,3,4.0
exp2_np27_rho015_alpha10,27,0.15,10,147,904,0.9707720046426442,0.89,7,6,1.0
exp2_np27_rho015_alpha10,27,0.15,10,147,905,0.9615662884153732,0.86,10,3,2.0
exp2_np27_rho015_alpha10,27,0.15,10,147,907,0.9537838024548552,0.84,22,1,2.0
exp2_np27_rho015_alpha10,27,0.15,10,147,909,0.9706217081573117,0.9,18,2,1.0
exp2_np27_rho015_alpha10,27,0.15,10,147,913,0.9545390545127387,0.82,12,11,1.0909090909090908
exp2_np27_rho015_alpha10,27,0.15,10,147,914,0.970887448128888,0.91,9,2,2.0
exp2_np27_rho015_alpha10,27,0.15,10,147,923,0.9714366889136076,0.89,12,3,1.3333333333333333
exp2_np27_rho015_alpha10,27,0.15,10,147,925,0.9605851648351649,0.84,36,0,
exp2_np27_rho015_alpha10,27,0.15,10,147,927,0.9745616593572298,0.89,19,4,1.0
exp2_np27_rho015_alpha10,27,0.15,10,148,905,0.9523618069237264,0.77,67,3,1.0
exp2_np27_rho015_alpha10,27,0.15,10,148,906,0.9213890582474391,0.7,40,2,1.0
exp2_np27_rho015_alpha10,27,0.15,10,148,907,0.9774185490435491,0.92,8,1,1.0
exp2_np27_rho015_alpha10,27,0.15,10,148,914,0.9800647751291769,0.94,5,2,1.0
exp2_np27_rho015_alpha10,27,0.15,10,148,915,0.9624684210550302,0.89,13,4,2.0
exp2_np27_rho015_alpha10,27,0.15,10,148,917,0.9724188110210017,0.91,32,1,1.0
exp2_np27_rho015_alpha10,27,0.15,10,148,918,0.9279728348993055,0.76,32,0,
exp2_np27_rho015_alpha10,27,0.15,10,148,919,0.9526561908376425,0.86,27,1,2.0
exp2_np27_rho015_alpha10,27,0.15,10,148,924,0.9382426240426242,0.78,38,0,
exp2_np27_rho015_alpha10,27,0.15,10,149,902,0.9114330979768367,0.62,71,0,
exp2_np27_rho015_alpha10,27,0.15,10,149,908,0.973733635072474,0.91,12,4,1.0
exp2_np27_rho015_alpha10,27,0.15,10,149,909,0.9569161410711561,0.83,25,1,
exp2_np27_rho015_alpha10,27,0.15,10,149,910,0.9735561938061937,0.9,15,0,
exp2_np27_rho015_alpha10,27,0.15,10,149,915,0.9775289983852913,0.89,13,1,2.0
exp2_np27_rho015_alpha10,27,0.15,10,149,918,0.9636752436946123,0.82,59,1,2.0
exp2_np27_rho015_alpha10,27,0.15,10,149,919,0.9909007936507936,0.96,14,0,
exp2_np27_rho015_alpha10,27,0.15,10,149,920,0.9717801087801087,0.89,10,2,2.0
exp2_np27_rho015_alpha10,27,0.15,10,149,927,0.9591037392559132,0.86,24,0,
exp2_np27_rho015_alpha10,27,0.15,10,150,903,0.9561824353632113,0.85,25,1,3.0
exp2_np27_rho015_alpha10,27,0.15,10,150,904,0.9881136363636364,0.97,10,1,1.0
exp2_np27_rho015_alpha10,27,0.15,10,150,906,0.9781573071248354,0.91,5,2,3.5
exp2_np27_rho015_alpha10,27,0.15,10,150,908,0.967672874227222,0.9,23,0,
exp2_np27_rho015_alpha10,27,0.15,10,150,909,0.9150590471619884,0.68,44,2,2.0
exp2_np27_rho015_alpha10,27,0.15,10,150,911,0.9642261904761904,0.86,22,2,1.0
exp2_np27_rho015_alpha10,27,0.15,10,150,915,0.9742380612469697,0.9,14,5,1.0
exp2_np27_rho015_alpha10,27,0.15,10,150,917,0.9840022412575604,0.93,9,1,2.0
exp2_np27_rho015_alpha10,27,0.15,10,150,922,0.9549927537499695,0.8,18,5,1.4
exp2_np27_rho015_alpha10,27,0.15,10,151,901,0.978696053946054,0.92,15,0,
exp2_np27_rho015_alpha10,27,0.15,10,151,903,0.9623638148750089,0.88,18,1,1.0
exp2_np27_rho015_alpha10,27,0.15,10,151,909,0.9253604128453199,0.65,63,1,1.0
exp2_np27_rho015_alpha10,27,0.15,10,151,911,0.9410650754474283,0.79,32,0,
exp2_np27_rho015_alpha10,27,0.15,10,151,912,0.9602864635364634,0.87,24,1,2.0
exp2_np27_rho015_alpha10,27,0.15,10,151,920,0.9418645629048572,0.83,12,8,1.5
exp2_np27_rho015_alpha10,27,0.15,10,151,921,0.9614144075060702,0.84,13,3,1.6666666666666667
exp2_np27_rho015_alpha10,27,0.15,10,151,922,0.9455976232917409,0.82,23,1,2.0
exp2_np27_rho015_alpha10,27,0.15,10,151,926,0.9635002942963469,0.86,15,3,1.6666666666666667
exp2_np27_rho015_alpha10,27,0.15,10,152,905,0.9764494415921393,0.89,19,1,2.0
exp2_np27_rho015_alpha10,27,0.15,10,152,907,0.9008471999276954,0.62,50,4,1.25
exp2_np27_rho015_alpha10,27,0.15,10,152,911,0.9541616855366856,0.81,5,13,1.1666666666666667
exp2_np27_rho015_alpha10,27,0.15,10,152,915,0.9695683263487548,0.87,23,2,1.5
exp2_np27_rho015_alpha10,27,0.15,10,152,918,0.8803030858030858,0.54,,0,
exp2_np27_rho015_alpha10,27,0.15,10,152,924,0.9374609028742157,0.77,31,4,1.0
exp2_np27_rho015_alpha10,27,0.15,10,152,925,0.9742387567278459,0.89,7,5,1.6
exp2_np27_rho015_alpha10,27,0.15,10,152,926,0.9798749861249862,0.92,10,2,1.0
exp2_np27_rho015_alpha10,27,0.15,10,152,927,0.9745889110889112,0.92,14,0,
exp2_np27_rho015_alpha10,27,0.15,10,153,901,0.9118604727421862,0.63,48,1,1.0
exp2_np27_rho015_alpha10,27,0.15,10,153,904,0.9727625564884954,0.92,7,3,1.6666666666666667
exp2_np27_rho015_alpha10,27,0.15,10,153,905,0.9841130456844742,0.94,3,5,1.0
exp2_np27_rho015_alpha10,27,0.15,10,153,906,0.9032750027750027,0.67,44,1,1.0
exp2_np27_rho015_alpha10,27,0.15,10,153,909,0.9740101861846321,0.91,4,2,3.5
exp2_np27_rho015_alpha10,27,0.15,10,153,912,0.9726989052690926,0.91,11,4,1.25
exp2_np27_rho015_alpha10,27,0.15,10,153,913,0.8981787452743335,0.62,77,0,
exp2_np27_rho015_alpha10,27,0.15,10,153,918,0.9308052992475075,0.71,45,3,1.0
exp2_np27_rho015_alpha10,27,0.15,10,153,919,0.9407950432135804,0.8,22,2,1.5
exp2_np27_rho015_alpha10,27,0.15,10,154,906,0.9635838966021191,0.85,35,2,1.0
exp2_np27_rho015_alpha10,27,0.15,10,154,909,0.9813689277512807,0.95,9,1,1.0
exp2_np27_rho015_alpha10,27,0.15,10,154,911,0.9299062669346195,0.75,38,1,1.0
exp2_np27_rho015_alpha10,27,0.15,10,154,915,0.9570355396458338,0.82,38,0,
exp2_np27_rho015_alpha10,27,0.15,10,154,916,0.9865765113534637,0.94,8,1,2.0
exp2_np27_rho015_alpha10,27,0.15,10,154,917,0.960217164657954,0.82,40,0,
exp2_np27_rho015_alpha10,27,0.15,10,154,918,0.9763653883549601,0.91,18,0,
exp2_np27_rho015_alpha10,27,0.15,10,154,921,0.9849539579104797,0.95,8,1,1.0
exp2_np27_rho015_alpha10,27,0.15,10,154,922,0.9370531389834795,0.72,41,0,
exp2_np27_rho015_alpha10,27,0.15,10,155,902,0.9495307032914887,0.81,32,5,1.6
exp2_np27_rho015_alpha10,27,0.15,10,155,905,0.8906210113415994,0.5,91,0,
exp2_np27_rho015_alpha10,27,0.15,10,155,909,0.9749498312431633,0.88,16,4,1.25
exp2_np27_rho015_alpha10,27,0.15,10,155,912,0.9652201642977504,0.89,8,4,1.0
exp2_np27_rho015_alpha10,27,0.15,10,155,915,0.9469127480154058,0.81,23,1,1.0
exp2_np27_rho015_alpha10,27,0.15,10,155,917,0.9871183632543926,0.97,3,1,1.0
exp2_np27_rho015_alpha10,27,0.15,10,155,919,0.963942005813911,0.88,46,3,1.6666666666666667
exp2_np27_rho015_alpha10,27,0.15,10,155,922,0.9834153670403671,0.94,9,2,1.0
exp2_np27_rho015_alpha10,27,0.15,10,155,923,0.9770357142857142,0.93,7,2,1.5
exp2_np27_rho015_alpha10,27,0.15,10,156,902,0.9632005217005218,0.85,26,1,1.0
exp2_np27_rho015_alpha10,27,0.15,10,156,905,0.9733532975645045,0.89,16,1,2.0
exp2_np27_rho015_alpha10,27,0.15,10,156,907,0.9708100226927147,0.88,5,8,1.25
exp2_np27_rho015_alpha10,27,0.15,10,156,908,0.975035101194628,0.91,16,1,2.0
exp2_np27_rho015_alpha10,27,0.15,10,156,909,0.9549573499678553,0.82,18,2,1.5
exp2_np27_rho015_alpha10,27,0.15,10,156,911,0.9714843449034626,0.92,11,1,2.0
exp2_np27_rho015_alpha10,27,0.15,10,156,915,0.9745078668751269,0.9,17,3,1.0
exp2_np27_rho015_alpha10,27,0.15,10,156,917,0.927485594588436,0.75,24,3,2.3333333333333335
