config,n_platforms,rho_e,alpha,iteration,platform_id,n_bursts,slope,r2,classification
exp2_np9_rho015_alpha2,9,0.15,2,59,909,9,1.483333333333332,0.033746591683708194,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,57,903,6,4.428571428571429,0.08607254814151355,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,57,904,16,-1.4455882352941165,0.13713861972800467,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,57,905,8,-5.98809523809523,0.5801534944405846,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,57,906,19,0.7982456140350886,0.051788617886178945,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,57,907,17,-0.4803921568627452,0.014144163249917518,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,57,908,7,8.928571428571429,0.44914913188455796,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,58,901,18,1.3622291021671828,0.07755962797018123,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,58,904,21,-0.06623376623376614,0.000516674899386893,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,58,905,9,3.966666666666667,0.22317188484975847,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,58,906,7,2.035714285714291,0.032839411336621604,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,58,907,6,6.400000000000003,0.1714285714285716,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,58,909,18,0.10423116615067085,0.0012407009759833887,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,60,902,8,4.583333333333336,0.3559242263795741,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,60,904,7,0.8214285714285702,0.04166666666666663,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,60,905,17,1.1642156862745106,0.12370768306269819,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,60,907,5,-3.6,0.05443548387096775,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,60,908,12,2.986013986013988,0.3479246785595702,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,60,909,20,-0.475187969924811,0.02848351578137276,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,61,902,20,-1.216541353383458,0.19535947335885084,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,61,903,17,-0.2696078431372545,0.004765100248257936,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,61,904,6,0.7142857142857224,0.030490283762907633,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,61,906,15,-1.9107142857142858,0.16780644964604663,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,61,907,3,27.999999999999993,0.9961880559085133,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,61,908,7,-3.285714285714284,0.0804195804195803,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,62,901,23,-0.10770750988142411,0.0021830249916947597,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,62,902,5,-2.594535229648264e-15,0.0,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,62,904,6,0.1428571428571441,0.00018401521192423775,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,62,906,18,-1.2889576883384959,0.12486683880669969,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,62,907,17,0.27696078431372645,0.005259823499947469,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,62,908,10,0.6060606060606062,0.012036475334854857,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,63,902,17,-1.7794117647058827,0.2609865950468222,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,63,903,15,2.2571428571428562,0.4441571381126347,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,63,905,18,-0.034055727554179564,0.0001224092156940637,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,63,906,5,-0.5000000000000028,0.0014705882352938904,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,63,907,5,7.1999999999999975,0.6941617568291377,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,63,909,7,7.321428571428573,0.6325255869957855,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,64,902,8,4.238095238095237,0.2192012065613692,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,64,903,6,-2.6571428571428535,0.07001065796041728,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,64,907,18,0.040247678018574325,0.0001981643028310387,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,64,908,11,0.3545454545454543,0.007216054654141435,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,64,909,15,0.1035714285714271,0.0006897784835043774,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,66,901,18,-0.3095975232198149,0.0043080320800958916,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,66,905,19,0.6631578947368435,0.03025805877793708,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,66,906,7,2.4642857142857157,0.05984162895927614,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,66,907,8,0.4285714285714297,0.002447813966138468,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,66,908,7,5.607142857142857,0.30201186041952577,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,66,909,19,0.8087719298245613,0.05050355985209276,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,65,902,9,0.9000000000000028,0.011056622851364883,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,65,903,12,2.608391608391611,0.15018988421273072,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,65,904,14,2.0549450549450543,0.1966519290660651,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,65,906,5,-2.199999999999999,0.050000000000000044,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,65,907,8,-4.226190476190471,0.19429502626316808,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,65,909,17,0.9534313725490184,0.04183336871950705,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,69,901,17,-1.6568627450980378,0.18971610006243944,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,69,904,11,0.6272727272727285,0.007162629757785033,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,69,905,5,7.0,0.24862999797036733,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,69,907,21,0.24805194805194833,0.005631991552244364,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,69,908,19,0.5526315789473695,0.02562007157353341,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,69,909,6,8.685714285714283,0.5098720023539798,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,68,901,20,2.013533834586466,0.27945457042136856,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,68,903,5,3.9000000000000012,0.0772551808208044,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,68,904,4,-4.800000000000008,0.0972151898734177,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,68,905,21,0.5038961038961041,0.022862025606084413,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,68,908,9,1.2333333333333325,0.021316240203456793,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,68,909,18,0.18369453044375395,0.003410265583958183,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,67,902,6,7.371428571428573,0.36331416927443405,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,67,903,18,1.930856553147575,0.21825225711002694,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,67,904,17,0.473039215686274,0.012334824810982248,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,67,905,7,4.857142857142859,0.1813902400753178,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,67,908,17,2.892156862745098,0.40901165113338867,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,67,909,9,0.7500000000000028,0.006139836675290722,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,70,902,3,8.499999999999995,0.1071428571428571,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,70,903,6,3.8285714285714287,0.16283175140559802,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,70,904,17,0.110294117647059,0.0015257685352622063,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,70,907,9,5.116666666666665,0.35879777676260094,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,70,908,14,1.8857142857142843,0.1520786335804064,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,70,909,17,2.610294117647059,0.3462428200920199,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,73,901,6,-3.5714285714285676,0.06201258111245611,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,73,902,22,0.5211744776962174,0.03206552179449684,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,73,903,7,0.7857142857142866,0.0060828473758294255,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,73,905,19,1.1491228070175448,0.13973026140086897,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,73,908,4,3.8999999999999995,0.10156928213689476,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,73,909,21,0.08571428571428706,0.0006377975583304885,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,71,901,19,-0.8333333333333341,0.0809736577662934,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,71,902,5,3.5999999999999974,0.6454183266932271,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,71,904,8,-2.3928571428571397,0.09872515743096144,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,71,906,8,4.178571428571429,0.2965533177836669,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,71,908,18,0.8400412796697639,0.05000603255810365,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,71,909,16,-1.0573529411764693,0.09278110353231916,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,74,902,3,0.5000000000000024,0.0007095553453165815,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,74,904,8,6.845238095238093,0.4579020917036797,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,74,905,18,0.373581011351909,0.00812414518465654,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,74,906,8,-2.0714285714285694,0.07527747941281782,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,74,907,20,-0.4699248120300742,0.02991749167460822,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,74,908,19,0.6175438596491236,0.035503596091578715,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,72,902,8,-0.4285714285714249,0.0035009238549061905,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,72,903,5,-1.199999999999997,0.005682715074980305,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,72,904,17,1.2843137254901955,0.12099355584697602,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,72,906,20,0.6601503759398498,0.028997420007363717,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,72,907,10,2.7393939393939397,0.1218323028776429,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,72,908,14,-0.5560439560439582,0.013140388387582913,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,76,901,19,0.6684210526315804,0.04399618112384074,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,76,905,6,-1.057142857142854,0.01806108313727217,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,76,906,7,2.2857142857142847,0.054630815194195326,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,76,907,4,6.999999999999995,0.16666666666666663,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,76,908,20,-0.12180451127819471,0.002497257622135707,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,76,909,19,0.6614035087719303,0.05161495329817989,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,75,901,5,7.100000000000002,0.22735883095796505,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,75,903,12,-1.2097902097902091,0.06265028126931926,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,75,904,19,-0.3245614035087721,0.01864350459755082,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,75,906,12,2.9160839160839163,0.305171572613433,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,75,907,18,0.21568627450980202,0.004210969768570716,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,75,908,6,-8.542857142857137,0.8332002671678653,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,78,901,7,4.17857142857143,0.23494782369902523,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,78,902,6,-2.6571428571428544,0.06541452899875211,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,78,905,19,-0.32982456140351013,0.01904146194293621,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,78,906,16,0.9352941176470595,0.06738567644559934,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,78,907,3,9.000000000000005,0.20182724252491724,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,78,908,13,1.2197802197802223,0.24331529681267028,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,77,902,5,15.099999999999994,0.8442313388625593,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,77,903,3,33.5,0.9738935493202199,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,77,904,19,0.807017543859649,0.0417243432754002,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,77,905,20,1.0172932330827076,0.056522092863310114,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,77,906,10,2.0121212121212086,0.05386944732793386,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,77,908,20,1.3571428571428565,0.11659913357273077,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,79,901,4,-0.7000000000000025,0.0029705971506516216,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,79,902,19,1.2438596491228073,0.08953455234594021,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,79,903,18,-1.5170278637770904,0.17484648776676048,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,79,904,5,7.799999999999998,0.2496307237813884,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,79,905,19,-0.6929824561403507,0.027280913414463592,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,79,907,10,1.2060606060606087,0.024801701003003163,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,80,901,19,0.2140350877192986,0.005090008754650821,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,80,902,17,1.2132352941176483,0.09092295566677944,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,80,903,7,3.6071428571428577,0.11428923545756009,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,80,905,5,8.8,0.3515525694570547,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,80,906,18,-0.01960784313725724,2.4722876077021283e-05,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,80,907,7,-1.8214285714285725,0.037263610315186324,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,85,903,10,1.5090909090909093,0.04184357100773228,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,85,904,21,0.5961038961038956,0.026762205191176003,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,85,905,21,-1.0987012987012987,0.113756788115434,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,85,906,22,1.1033314511575385,0.10955635214714732,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,85,907,6,12.714285714285714,0.7138651397809408,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,85,909,7,6.750000000000001,0.3284870889428384,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,81,901,22,0.6053077357425186,0.05019259689944111,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,81,903,5,8.999999999999998,0.5000000000000002,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,81,906,20,-1.0022556390977442,0.10753867806312978,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,81,907,7,0.535714285714287,0.004249773345421426,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,81,908,17,0.39215686274509726,0.011757789535567165,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,81,909,4,17.3,0.8999849646669673,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,86,902,10,2.7151515151515153,0.2528242182382523,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,86,903,20,-0.9609022556390969,0.07585320716427635,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,86,905,6,3.257142857142857,0.0943379790940766,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,86,907,9,-2.1166666666666645,0.13074740596627754,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,86,908,9,1.616666666666667,0.06064062902809997,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,86,909,17,-0.8039215686274513,0.054730741681317974,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,82,901,18,1.058823529411762,0.08435581576639484,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,82,902,7,1.1785714285714333,0.012296747967479926,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,82,905,5,9.299999999999999,0.3016531808035712,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,82,906,17,0.1666666666666671,0.005334662384169353,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,82,907,17,0.8235294117647067,0.03636138766928465,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,82,908,8,2.928571428571432,0.11343545448410808,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,84,901,20,0.8924812030075192,0.07004828167883914,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,84,903,7,2.7142857142857166,0.05933108718875857,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,84,904,18,-1.3003095975232204,0.14353935476124635,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,84,905,19,0.743859649122808,0.0634023163626618,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,84,909,7,-0.46428571428571236,0.0021390238963142627,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,83,901,20,2.3939849624060163,0.4496913418149868,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,83,903,16,-0.010294117647057819,5.347246359033164e-06,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,83,906,19,1.024561403508772,0.16358543417366944,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,83,907,5,16.799999999999994,0.7989130434782609,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,83,908,4,-15.000000000000012,0.5999999999999999,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,87,903,8,-2.8928571428571392,0.04820188810931936,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,87,904,19,0.4491228070175449,0.008793780375549787,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,87,905,18,-0.2858617131062967,0.0046035544767547565,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,87,906,19,1.3578947368421055,0.10303067826517665,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,87,908,10,0.4000000000000046,0.0018333333333334645,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,87,909,9,-0.9333333333333343,0.015695695695695733,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,91,902,8,3.2142857142857166,0.09669717469160366,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,91,903,19,-0.49122807017543973,0.018159750210782644,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,91,904,18,1.3405572755417958,0.06837268447637501,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,91,905,5,6.400000000000002,0.13116433969514552,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,91,908,3,7.000000000000008,0.19041450777202096,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,91,909,23,-0.3428853754940713,0.009222169664209856,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,90,901,5,-8.600000000000007,0.41851516523313725,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,90,902,10,0.24242424242424468,0.0018607940007999701,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,90,903,12,1.461538461538462,0.06694802859326543,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,90,905,8,-1.9285714285714262,0.06022139002092741,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,90,906,19,-0.21403508771929736,0.004839947451255822,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,90,908,21,1.2987012987012985,0.19410917476425427,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,92,901,4,1.0999999999999943,0.005903878994876766,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,92,903,10,-0.9939393939393913,0.02382015147972605,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,92,904,20,0.5142857142857138,0.02681920561826623,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,92,905,20,1.0270676691729326,0.07384075979422244,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,92,906,18,1.087719298245612,0.09221156487415016,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,92,908,9,-0.21666666666666656,0.0009089279311581544,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,89,902,20,-0.05639097744360853,0.0004576248724038612,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,89,903,7,2.571428571428571,0.05946590804808671,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,89,904,18,0.4901960784313741,0.030511906281127654,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,89,906,19,-1.021052631578946,0.07396237291688501,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,89,907,4,9.499999999999998,0.17663176436050498,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,89,908,7,3.0000000000000004,0.07860962566844909,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,88,903,6,-1.7714285714285674,0.013343824489134848,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,88,904,20,0.8917293233082708,0.061754973691059534,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,88,905,17,-1.9754901960784328,0.1827547171509849,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,88,907,4,8.099999999999998,0.5151943462897526,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,88,908,16,-1.6455882352941151,0.14099776876073622,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,88,909,7,9.25,0.6223189104942852,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,94,902,16,0.15588235294117872,0.001972252257312568,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,94,903,20,-0.2872180451127817,0.006782050071276302,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,94,905,11,0.7545454545454578,0.0097006308437535,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,94,907,6,2.4857142857142844,0.040243870018698,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,94,908,4,18.599999999999998,0.6,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,94,909,16,-0.452941176470588,0.01086536721468434,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,93,901,23,0.3409090909090907,0.016426485525647516,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,93,904,9,1.4000000000000004,0.0348387096774192,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,93,905,20,0.22406015037593843,0.004703564823750006,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,93,906,9,-1.4833333333333336,0.04118370883882161,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,93,907,6,2.2285714285714335,0.07615153538050701,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,93,909,16,1.5720588235294124,0.1441294081071145,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,95,901,9,0.8833333333333303,0.012769729664201424,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,95,902,15,-0.06071428571428543,0.00015087749095787917,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,95,905,7,-1.1428571428571428,0.011932506758646544,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,95,906,19,-0.6543859649122804,0.02436064448576636,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,95,907,5,-5.189070459296528e-15,-2.220446049250313e-16,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,95,909,20,0.21578947368420975,0.003572529142359282,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,96,901,17,1.2132352941176467,0.09628034289594278,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,96,902,7,-1.5,0.018309391347670956,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,96,903,6,5.571428571428571,0.29605647327511275,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,96,905,15,0.3178571428571412,0.005647315487280813,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,96,906,11,1.3454545454545455,0.052694380292532705,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,96,909,5,14.799999999999994,0.8286924939467312,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,97,902,9,1.5500000000000012,0.038139404985888636,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,97,903,19,0.10175438596491314,0.0010473486263670173,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,97,906,5,3.300000000000002,0.06489868891537554,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,97,907,20,0.6345864661654143,0.044810329092367374,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,97,908,19,-0.27894736842105156,0.006679189651892625,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,97,909,7,4.321428571428573,0.12328224991579695,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,99,901,4,-18.10000000000001,0.7532130129899988,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,99,902,26,0.7429059829059831,0.10706611863045368,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,99,903,18,-0.37977296181630477,0.010767060858890898,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,99,904,25,0.6669230769230776,0.054787029343595584,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,99,906,7,-3.392857142857139,0.1811085246427997,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,99,907,5,-5.899999999999998,0.1661733817070843,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,98,901,13,-0.32417582417582236,0.0029349472029893686,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,98,902,18,1.291021671826626,0.08396992000864201,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,98,903,13,-0.829670329670328,0.025797422181189633,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,98,905,13,-0.686813186813183,0.012839032631274505,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,98,907,7,4.285714285714288,0.10222626079054953,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,98,908,20,-0.13834586466165408,0.0012573169563244724,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,100,902,16,-0.09558823529411824,0.0004528968515359333,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,100,903,13,0.5769230769230769,0.03233024057804457,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,100,904,10,0.6787878787878808,0.011997260829478829,raiding_stable
exp2_np9_rho015_alpha2,9,0.15,2,100,907,6,4.142857142857146,0.2116930408954374,raiding_base
exp2_np9_rho015_alpha2,9,0.15,2,100,908,15,1.082142857142857,0.059619124390446476,raiding_stable
