iteration,step,platform_id,governance_type,n_mainstream,n_extremist,utility_mainstream,utility_extremist
10,62,901,algorithmic,485,0,5.356917309494629,
10,62,902,coalition,145,64,4.904412828550759,13.971153846153847
10,62,903,direct,135,71,4.744729344729345,15.104895104895105
10,63,901,algorithmic,571,0,5.087018334749383,
10,63,902,coalition,103,64,4.244412466529446,9.368421052631579
10,63,903,direct,91,71,4.8055584190668625,16.585365853658537
10,64,901,algorithmic,503,0,5.017761506312651,
10,64,902,coalition,122,64,4.933611648508299,8.840909090909092
10,64,903,direct,140,71,4.445142285687074,15.652173913043475
10,65,901,algorithmic,524,0,4.829575486064035,
10,65,902,coalition,119,64,4.035635875972011,10.5
10,65,903,direct,122,71,4.615186615186615,16.666666666666664
10,66,901,algorithmic,458,0,5.218011450885359,
10,66,902,coalition,163,64,4.7454626789366054,15.538461538461538
10,66,903,direct,144,71,3.938339438339438,16.354166666666664
10,67,901,algorithmic,534,0,4.177155819306588,
10,67,902,coalition,136,64,4.427773818153512,9.7
10,67,903,direct,95,71,5.208951416669206,16.72897196261682
10,68,901,algorithmic,604,0,5.361391800891531,
10,68,902,coalition,59,64,4.4041212740642095,7.36986301369863
10,68,903,direct,102,71,4.766577987979112,15.757575757575758
10,69,901,algorithmic,533,0,5.285936727799283,
10,69,902,coalition,117,64,4.55297157622739,7.921348314606742
10,69,903,direct,115,71,4.911047754811119,15.930232558139538
10,70,901,algorithmic,570,0,5.516234547453005,
10,70,902,coalition,107,64,4.218601779349443,7.36986301369863
10,70,903,direct,88,71,4.680555555555556,16.216216216216218
10,71,901,algorithmic,547,0,5.2114899185891375,
10,71,902,coalition,98,64,3.9550503745802117,10.225806451612904
10,71,903,direct,120,71,4.449525616698293,15.569620253164555
10,72,901,algorithmic,566,0,5.013558092496567,
10,72,902,coalition,121,64,4.232274902131361,7.6
10,72,903,direct,78,71,3.660723715643624,16.315789473684212
10,73,901,algorithmic,540,0,5.257347564956261,
10,73,902,coalition,111,64,4.425884756672065,7.486486486486487
10,73,903,direct,114,71,4.945842868039665,15.27027027027027
10,74,901,algorithmic,531,0,4.856455432705889,
10,74,902,coalition,104,64,4.333612040133779,10.368421052631579
10,74,903,direct,130,71,4.303704220764112,16.195652173913043
10,75,901,algorithmic,518,0,4.753253707458342,
10,75,902,coalition,139,64,4.67841726618705,8.152173913043478
10,75,903,direct,108,71,4.554169438899978,16.5
10,76,901,algorithmic,534,0,5.218700717439501,
10,76,902,coalition,128,64,4.451899543886973,13.881188118811881
10,76,903,direct,103,71,4.703739305969432,16.06741573033708
10,77,901,algorithmic,591,0,5.159842584238668,
10,77,902,coalition,88,64,4.416879314281942,7.25
10,77,903,direct,86,71,4.237063192499695,15.953757225433527
10,78,901,algorithmic,490,0,5.282246503627771,
10,78,902,coalition,133,64,4.706073640545582,9.222222222222221
10,78,903,direct,142,71,4.207536610390822,15.512820512820513
10,79,901,algorithmic,536,0,4.614659446883952,
10,79,902,coalition,154,64,4.677882571798628,11.836065573770492
10,79,903,direct,75,71,4.325889771931043,16.69811320754717
10,80,901,algorithmic,520,0,5.069305944333753,
10,80,902,coalition,113,64,4.803298791043287,12.078125
10,80,903,direct,132,71,4.359532477163178,15.172413793103448
10,81,901,algorithmic,589,64,5.305254294529623,6.15625
10,81,902,coalition,105,0,4.713154172560113,
10,81,903,direct,71,71,5.02944942381562,16.534653465346537
10,82,901,algorithmic,475,64,5.930929451287795,8.486486486486486
10,82,902,coalition,185,0,4.319760243279507,
10,82,903,direct,105,71,5.142857142857143,15.035460992907801
10,83,901,algorithmic,464,64,5.58134236453202,9.126760563380282
10,83,902,coalition,181,0,5.067412208054959,
10,83,903,direct,120,71,4.691190476190476,16.0
10,84,901,algorithmic,513,64,5.7400225710475015,8.454545454545455
10,84,902,coalition,172,0,5.984477578724825,
10,84,903,direct,80,71,4.619078947368421,16.315789473684212
10,85,901,algorithmic,541,64,5.756500308071473,8.818181818181818
10,85,902,coalition,134,0,4.768766556826258,
10,85,903,direct,90,71,4.585425685425685,15.33333333333333
10,86,901,algorithmic,488,64,5.714651639344262,9.0
10,86,902,coalition,179,0,4.928421787709497,
10,86,903,direct,98,71,4.364158163265306,15.625
10,87,901,algorithmic,510,64,5.567740429505136,9.0
10,87,902,coalition,144,0,5.076140873015873,
10,87,903,direct,111,71,4.6695624195624195,15.833333333333334
10,88,901,algorithmic,496,64,5.6218254321867756,6.36986301369863
10,88,902,coalition,164,0,4.94810358608392,
10,88,903,direct,105,71,4.819047619047619,16.132596685082873
10,89,901,algorithmic,563,64,5.671352448617102,8.597014925373134
10,89,902,coalition,97,0,5.204325940254544,
10,89,903,direct,105,71,4.895238095238096,16.0
10,90,901,algorithmic,528,64,5.952813852813853,7.486486486486487
10,90,902,coalition,159,0,4.464019814963211,
10,90,903,direct,78,71,4.602564102564102,16.0
10,91,901,algorithmic,501,64,5.728057398716081,8.126760563380282
10,91,902,coalition,162,0,4.758897395047629,
10,91,903,direct,102,71,4.627450980392157,15.27027027027027
10,92,901,algorithmic,518,64,5.526735206967765,9.36986301369863
10,92,902,coalition,164,0,5.051423282232185,
10,92,903,direct,83,71,4.855421686746988,15.930232558139538
10,93,901,algorithmic,462,64,5.417154740684152,8.15625
10,93,902,coalition,168,0,4.65542328042328,
10,93,903,direct,135,71,4.607407407407408,15.42483660130719
10,94,901,algorithmic,514,64,5.51304925500617,7.818181818181818
10,94,902,coalition,181,0,4.794649091644106,
10,94,903,direct,70,71,4.721951219512196,16.585365853658537
10,95,901,algorithmic,486,64,5.960023515579071,5.3076923076923075
10,95,902,coalition,193,0,5.356146444229346,
10,95,903,direct,86,71,4.8604651162790695,15.0
10,96,901,algorithmic,486,64,5.81721536351166,6.486486486486487
10,96,902,coalition,149,0,4.807301622737865,
10,96,903,direct,130,71,5.2153846153846155,15.512820512820513
10,97,901,algorithmic,536,0,5.6049440298507465,
10,97,902,coalition,147,64,5.636446886446886,5.3076923076923075
10,97,903,direct,82,71,4.560975609756097,16.5
10,98,901,algorithmic,517,0,4.466653372881531,
10,98,902,coalition,142,64,4.437987574570228,12.771812080536913
10,98,903,direct,106,71,4.454895469647908,15.394736842105264
10,99,901,algorithmic,494,0,4.723711345254116,
10,99,902,coalition,153,64,4.454942176427112,11.793388429752067
10,99,903,direct,118,71,4.0444580012230995,16.022727272727273
10,100,901,algorithmic,599,0,4.879578771171141,
10,100,902,coalition,57,64,4.402015677491601,7.636363636363637
10,100,903,direct,109,71,4.735643900781516,16.27659574468085
11,1,901,coalition,55,50,3.8995946082902604,13.086153846153847
11,1,902,algorithmic,595,43,4.045164554115961,9.60077519379845
11,1,903,direct,115,42,4.410964083175803,14.104953017996499
11,2,901,coalition,181,50,4.441554516692638,9.96738618524333
11,2,902,algorithmic,477,43,5.662152911479057,11.959689922480619
11,2,903,direct,107,42,3.2875588289473474,13.324175824175825
11,3,901,coalition,99,50,3.9915635567809478,12.660231884057971
11,3,902,algorithmic,529,43,5.09827053979269,11.369878183831673
11,3,903,direct,137,42,4.105857510046657,13.42020592020592
11,4,901,coalition,144,50,4.805680085876715,11.579562238294631
11,4,902,algorithmic,529,43,5.573493872626534,12.28622540250447
11,4,903,direct,92,42,3.6899836602665204,13.649010165864096
11,5,901,coalition,139,50,3.8198060041195294,12.21833124888333
11,5,902,algorithmic,526,43,5.137900878077859,12.170099667774085
11,5,903,direct,100,42,3.5933425049133465,13.107769423558896
11,6,901,coalition,129,27,5.076715322447633,16.393617021276597
11,6,902,algorithmic,546,59,5.479330657522147,11.388703570140642
11,6,903,direct,90,49,3.1292684528500136,12.798354802914073
11,7,901,coalition,121,27,4.5418149363068405,16.32258064516129
11,7,902,algorithmic,474,59,5.4494292257709445,12.07725201614996
11,7,903,direct,170,49,3.769814697109312,16.52173913043478
11,8,901,coalition,110,27,4.309013179917505,13.829268292682928
11,8,902,algorithmic,544,59,5.300704430910875,10.412429378531074
11,8,903,direct,111,49,4.254089330744383,17.798165137614678
11,9,901,coalition,124,27,3.385839068839141,10.347826086956522
11,9,902,algorithmic,551,59,5.373808787527493,10.977670164110842
11,9,903,direct,90,49,3.6595725246620385,16.9811320754717
11,10,901,coalition,139,27,4.367653387171686,13.0
11,10,902,algorithmic,523,59,5.288220560994691,9.873651771956858
11,10,903,direct,103,49,3.728603435399552,16.52173913043478
11,11,901,coalition,166,27,3.7887540529366115,16.424242424242422
11,11,902,algorithmic,472,59,5.358089113154215,10.180458624127617
11,11,903,direct,127,49,4.1387231640844275,16.821192052980134
11,12,901,coalition,137,27,4.467855627227975,12.533333333333333
11,12,902,algorithmic,531,59,5.248422787193974,10.027485891729238
11,12,903,direct,97,49,4.049880015028274,17.25714285714286
11,13,901,coalition,117,27,3.901327887259768,11.338028169014084
11,13,902,algorithmic,574,59,5.329406334761524,10.442845880961768
11,13,903,direct,74,49,3.851689081247054,16.689655172413794
11,14,901,coalition,157,27,4.231023615256059,11.0
11,14,902,algorithmic,483,59,5.306923535006215,11.028053769725307
11,14,903,direct,125,49,4.358390048085789,16.065573770491802
11,15,901,coalition,154,27,4.118195909084756,11.8
11,15,902,algorithmic,488,59,5.40119999285418,9.466101694915254
11,15,903,direct,123,49,3.8019226220879663,17.22543352601156
11,16,901,coalition,173,27,3.930559802568576,14.5
11,16,902,algorithmic,462,59,5.096256813362077,9.187611079804066
11,16,903,direct,130,49,3.7116716332541526,17.19298245614035
11,17,901,coalition,161,62,4.92773896564179,11.056124445990772
11,17,902,algorithmic,482,24,5.617910874714849,10.235294117647058
11,17,903,direct,122,49,4.076571354273889,17.303370786516854
11,18,901,coalition,87,62,4.922244759972955,12.234375
11,18,902,algorithmic,553,24,4.982450083180724,11.4
11,18,903,direct,125,49,3.9133518282988873,17.176470588235293
11,19,901,coalition,107,62,4.264934027850154,9.560975609756097
11,19,902,algorithmic,531,24,5.396940304853812,10.106382978723403
11,19,903,direct,127,49,3.8347271542312313,17.22543352601156
11,20,901,coalition,93,62,4.896774193548387,6.159420289855072
11,20,902,algorithmic,589,24,5.330813710292562,11.490196078431373
11,20,903,direct,83,49,3.784877324423745,17.25714285714286
11,21,901,coalition,89,62,5.170254738828373,8.408450704225352
11,21,902,algorithmic,582,24,5.496809779025858,11.208333333333334
11,21,903,direct,94,49,3.103896103896104,16.335877862595417
11,22,901,coalition,123,62,4.615825031489751,8.159420289855072
11,22,902,algorithmic,506,24,5.242135645977601,9.8125
11,22,903,direct,136,49,3.8248722728528035,16.619718309859156
11,23,901,coalition,118,62,4.807234094816998,6.757575757575758
11,23,902,algorithmic,549,24,5.225623423592062,11.888888888888891
11,23,903,direct,98,49,3.9978926353149955,17.391304347826086
11,24,901,coalition,88,62,5.148661270236612,9.83050847457627
11,24,902,algorithmic,557,24,5.197454426645047,12.0
11,24,903,direct,120,49,3.2521261780333344,16.71232876712329
11,25,901,coalition,121,62,4.93595041322314,7.906976744186046
11,25,902,algorithmic,554,24,5.25590164243869,13.0
11,25,903,direct,90,49,3.128892010474654,17.142857142857142
11,26,901,coalition,99,62,4.452862757210584,8.775510204081632
11,26,902,algorithmic,543,24,5.333440512947051,10.428571428571429
11,26,903,direct,123,49,4.471723398552667,16.52173913043478
11,27,901,coalition,121,62,4.7592069015514,9.469135802469136
11,27,902,algorithmic,518,24,5.261337308486431,13.772727272727273
11,27,903,direct,126,49,3.7503986068800885,17.19298245614035
11,28,901,coalition,76,62,4.827208937463021,6.643835616438356
11,28,902,algorithmic,623,24,5.476650042004571,10.102564102564102
11,28,903,direct,66,49,3.358386823904065,17.241379310344826
11,29,901,coalition,90,62,5.010136452241715,9.278481012658228
11,29,902,algorithmic,524,24,5.4831569509803835,10.523809523809524
11,29,903,direct,151,49,3.5888096905771687,15.789473684210527
11,30,901,coalition,88,62,4.357573538977246,8.866666666666667
11,30,902,algorithmic,542,24,5.39848199150899,11.390243902439025
11,30,903,direct,135,49,4.0710746431235485,17.587939698492463
11,31,901,coalition,158,62,4.77030239641464,12.454545454545453
11,31,902,algorithmic,500,24,5.329340828240597,12.818181818181818
11,31,903,direct,107,49,3.570526508386076,17.37704918032787
11,32,901,coalition,95,62,5.058064516129032,11.553571428571429
11,32,902,algorithmic,573,24,4.973546105846277,13.208333333333334
11,32,903,direct,97,49,3.5375266474334404,16.903225806451612
11,33,901,coalition,147,62,4.547267182735163,8.375
11,33,902,algorithmic,482,24,5.085350697616401,13.166666666666666
11,33,903,direct,136,49,4.281752223435793,16.689655172413794
11,34,901,coalition,103,62,4.483513004513426,8.440860215053764
11,34,902,algorithmic,525,24,4.899095928226363,11.888888888888891
11,34,903,direct,137,49,3.8725821676472263,17.391304347826086
11,35,901,coalition,142,62,4.588202252406993,9.068181818181818
11,35,902,algorithmic,543,24,5.142018339835346,12.390243902439025
11,35,903,direct,80,49,2.3448032150776053,17.405405405405403
11,36,901,coalition,120,62,4.490063287851936,6.615384615384615
11,36,902,algorithmic,498,24,5.212522848594073,11.390243902439025
11,36,903,direct,147,49,4.184411527436879,16.25
11,37,901,coalition,98,62,3.8619935307591877,9.278481012658228
11,37,902,algorithmic,553,24,5.119859955103811,13.0
11,37,903,direct,114,49,3.7122752232490908,17.53846153846154
11,38,901,coalition,163,62,5.304779216844656,10.504504504504505
11,38,902,algorithmic,446,24,4.786945630798749,12.74074074074074
11,38,903,direct,156,49,3.860907391829824,17.037037037037038
11,39,901,coalition,122,0,4.874575239932039,
11,39,902,algorithmic,521,62,5.261789168642506,6.029411764705882
11,39,903,direct,122,73,4.406512605042017,13.954875100725221
11,40,901,coalition,144,0,4.827890363884574,
11,40,902,algorithmic,549,62,5.42403244887612,7.643835616438356
11,40,903,direct,72,73,4.444444444444445,16.288659793814432
11,41,901,coalition,204,0,4.691633025759323,
11,41,902,algorithmic,439,62,5.9067957479119215,8.029411764705882
11,41,903,direct,122,73,4.540983606557377,15.0
11,42,901,coalition,134,0,5.293348549349473,
11,42,902,algorithmic,594,62,5.55706550036447,6.527777777777778
11,42,903,direct,37,73,4.864864864864865,16.288659793814432
11,43,901,coalition,173,0,4.510371038164431,
11,43,902,algorithmic,461,62,5.846365101793071,7.866666666666667
11,43,903,direct,131,73,4.6106870229007635,13.394495412844037
11,44,901,coalition,178,0,4.862718200571745,
11,44,902,algorithmic,479,62,5.499861163960221,7.756756756756757
11,44,903,direct,108,73,4.203703703703703,16.45320197044335
11,45,901,coalition,169,0,5.2523330095086695,
11,45,902,algorithmic,490,62,5.43843537414966,6.895522388059701
11,45,903,direct,106,73,4.113207547169812,16.0
11,46,901,coalition,196,0,5.338638856696642,
11,46,902,algorithmic,480,62,5.7062265917602994,8.756756756756756
11,46,903,direct,89,73,4.943820224719101,15.95505617977528
11,47,901,coalition,189,0,5.177162535340589,
11,47,902,algorithmic,448,62,5.453138864241349,5.757575757575758
11,47,903,direct,128,73,4.875,15.527950310559007
11,48,901,coalition,145,0,4.996870026525199,
11,48,902,algorithmic,517,62,5.493423597678917,7.615384615384615
11,48,903,direct,103,73,4.922330097087379,16.4
11,49,901,coalition,147,0,5.411401743796111,
11,49,902,algorithmic,522,62,5.692610837438424,9.408450704225352
11,49,903,direct,96,73,4.864583333333333,15.885714285714286
11,50,901,coalition,160,0,4.582291666666666,
11,50,902,algorithmic,489,62,5.611817119485831,7.285714285714286
11,50,903,direct,116,73,4.420669129720854,15.714285714285714
11,51,901,coalition,159,0,4.252512553966208,
11,51,902,algorithmic,520,62,5.5180237315875615,7.973684210526316
11,51,903,direct,86,73,4.100979192166463,16.170212765957448
11,52,901,coalition,147,0,5.02926428604548,
11,52,902,algorithmic,495,62,5.606469760900141,6.615384615384615
11,52,903,direct,123,73,5.105691056910569,15.443037974683545
11,53,901,coalition,127,0,4.58388855239249,
11,53,902,algorithmic,545,62,5.648176899553047,7.17948717948718
11,53,903,direct,93,73,4.881720430107527,16.307692307692307
11,54,901,coalition,141,0,4.656119294417167,
11,54,902,algorithmic,492,62,5.654225178615423,6.615384615384615
11,54,903,direct,132,73,4.856060606060606,15.636363636363637
11,55,901,coalition,124,0,4.898809523809524,
11,55,902,algorithmic,553,62,5.678988050916569,8.285714285714285
11,55,903,direct,88,73,4.806818181818182,16.470588235294116
11,56,901,coalition,187,0,5.019139928698753,
11,56,902,algorithmic,488,62,5.748335040983607,7.866666666666667
11,56,903,direct,90,73,4.9222222222222225,15.5
11,57,901,coalition,149,62,6.238213605103986,8.0
11,57,902,algorithmic,490,0,5.689695137314184,
11,57,903,direct,126,73,4.7936507936507935,15.555555555555554
11,58,901,coalition,110,62,4.835143644234554,11.649122807017545
11,58,902,algorithmic,564,0,4.847611722191789,
11,58,903,direct,91,73,4.350126898999079,16.363636363636363
11,59,901,coalition,123,62,4.907726071125742,10.645833333333332
11,59,902,algorithmic,542,0,5.2143450664406545,
11,59,903,direct,100,73,3.8965716374269004,15.582822085889571
11,60,901,coalition,75,62,4.440842601954837,10.96039603960396
11,60,902,algorithmic,589,0,5.169038031195952,
11,60,903,direct,101,73,4.264716161672129,15.813953488372091
11,61,901,coalition,115,62,4.8129178185473735,6.895522388059701
11,61,902,algorithmic,498,0,5.385450101471113,
11,61,903,direct,152,73,4.469040247678018,15.83815028901734
11,62,901,coalition,71,62,3.943719132979696,8.823529411764707
11,62,902,algorithmic,640,0,5.26652912230233,
11,62,903,direct,54,73,4.378391760744702,16.785714285714285
11,63,901,coalition,133,62,4.786609380594343,8.408450704225352
11,63,902,algorithmic,512,0,5.467305609223523,
11,63,903,direct,120,73,4.561868686868687,14.285714285714286
11,64,901,coalition,94,62,4.451282262192001,8.906976744186046
11,64,902,algorithmic,568,0,4.84531363790109,
11,64,903,direct,103,73,4.376739065158643,16.25
11,65,901,coalition,126,62,4.370748299319727,7.650602409638554
11,65,902,algorithmic,520,0,4.950560042367271,
11,65,903,direct,119,73,4.630252100840337,15.885714285714286
11,66,901,coalition,115,62,4.353009588662566,7.527777777777778
11,66,902,algorithmic,531,0,5.291395915848039,
11,66,903,direct,119,73,4.250842583022514,16.230366492146597
11,67,901,coalition,90,62,4.399911417843355,7.375
11,67,902,algorithmic,578,0,5.171729066238024,
11,67,903,direct,97,73,4.365979381443299,16.230366492146597
11,68,901,coalition,166,0,4.646324944749412,
11,68,902,algorithmic,472,62,5.164665632141261,5.317460317460317
11,68,903,direct,127,73,3.9841476769046253,15.7396449704142
11,69,901,coalition,151,0,4.81878049889406,
11,69,902,algorithmic,521,62,5.645222272591363,7.408450704225352
11,69,903,direct,93,73,5.032258064516129,16.381909547738694
11,70,901,coalition,145,0,4.520757802916723,
11,70,902,algorithmic,466,62,5.669853036805827,6.159420289855072
11,70,903,direct,154,73,4.863636363636363,15.636363636363637
11,71,901,coalition,188,0,5.309967104898822,
11,71,902,algorithmic,503,62,5.394570629321416,9.029411764705882
11,71,903,direct,74,73,4.851351351351352,16.8141592920354
11,72,901,coalition,205,0,4.65186136071887,
11,72,902,algorithmic,515,62,5.654368932038835,5.973684210526316
11,72,903,direct,45,73,4.7555555555555555,15.068493150684931
11,73,901,coalition,206,0,5.5808231682018095,
11,73,902,algorithmic,476,62,5.824427206780149,6.615384615384615
11,73,903,direct,83,73,4.734939759036145,13.846153846153847
11,74,901,coalition,184,0,5.265778401122019,
11,74,902,algorithmic,496,62,5.556841831425598,8.161290322580646
11,74,903,direct,85,73,4.929411764705883,15.35483870967742
11,75,901,coalition,161,0,5.497990500548045,
11,75,902,algorithmic,522,62,5.530224272152671,7.029411764705882
11,75,903,direct,82,73,5.048780487804878,15.414012738853502
11,76,901,coalition,156,0,5.398863956556265,
11,76,902,algorithmic,515,62,5.611499180431219,6.615384615384615
11,76,903,direct,94,73,4.404255319148936,15.324675324675322
11,77,901,coalition,152,62,4.975003730090641,7.029411764705882
11,77,902,algorithmic,511,0,5.803527220427699,
11,77,903,direct,102,73,4.480392156862745,15.662650602409638
11,78,901,coalition,38,62,4.406231094978827,9.96039603960396
11,78,902,algorithmic,601,0,4.855223024797511,
11,78,903,direct,126,73,4.334041284745511,15.862068965517242
11,79,901,coalition,204,62,4.17072687660923,7.317460317460317
11,79,902,algorithmic,465,0,5.224707908578877,
11,79,903,direct,96,73,5.104166666666667,16.363636363636363
11,80,901,coalition,107,62,4.469504412592051,11.378787878787879
11,80,902,algorithmic,511,0,4.785754366127663,
11,80,903,direct,147,73,4.43840156335343,15.714285714285714
11,81,901,coalition,172,0,4.544573643410852,
11,81,902,algorithmic,440,62,5.097619047619047,7.285714285714286
11,81,903,direct,153,73,4.333333333333333,16.71232876712329
11,82,901,coalition,188,0,5.231051847533923,
11,82,902,algorithmic,502,62,5.591589198760513,8.643835616438356
11,82,903,direct,75,73,4.816888888888888,16.8
11,83,901,coalition,120,0,5.710884353741497,
11,83,902,algorithmic,507,62,5.53105502556052,7.161290322580645
11,83,903,direct,138,73,4.579710144927536,15.102040816326529
11,84,901,coalition,146,0,4.423743373482907,
11,84,902,algorithmic,570,62,5.556307435254803,7.408450704225352
11,84,903,direct,49,73,4.8979591836734695,16.57142857142857
11,85,901,coalition,173,0,5.05667287695664,
11,85,902,algorithmic,458,62,6.111155220325526,7.527777777777778
11,85,903,direct,134,73,4.566749585406302,14.049586776859504
11,86,901,coalition,191,0,5.464453516487101,
11,86,902,algorithmic,488,62,5.858427502785293,7.895522388059701
11,86,903,direct,86,73,4.988372093023256,16.50485436893204
11,87,901,coalition,191,0,5.1132423809208225,
11,87,902,algorithmic,475,62,5.713444370419721,9.285714285714285
11,87,903,direct,99,73,4.155844155844156,15.443037974683545
11,88,901,coalition,165,0,5.440460947503201,
11,88,902,algorithmic,458,62,5.5466559411629515,9.408450704225352
11,88,903,direct,142,73,4.669014084507042,15.789473684210527
11,89,901,coalition,159,0,4.925970336409413,
11,89,902,algorithmic,466,62,5.445830492158357,10.866666666666667
11,89,903,direct,140,73,4.756341789052069,16.635514018691588
11,90,901,coalition,148,0,5.460714705997725,
11,90,902,algorithmic,560,62,5.7242587601078165,6.615384615384615
11,90,903,direct,57,73,4.842105263157895,16.60377358490566
11,91,901,coalition,171,0,4.25424877302736,
11,91,902,algorithmic,415,62,5.926739516204353,8.973684210526315
11,91,903,direct,179,73,5.016759776536313,14.418604651162791
11,92,901,coalition,185,0,5.215927771306258,
11,92,902,algorithmic,464,62,5.422851696661629,7.757575757575758
11,92,903,direct,116,73,4.450714383843935,17.13147410358566
11,93,901,coalition,183,0,5.2351535351186556,
11,93,902,algorithmic,447,62,5.205150173735066,9.527777777777779
11,93,903,direct,135,73,4.40086682427108,16.170212765957448
11,94,901,coalition,169,0,4.806020066889633,
11,94,902,algorithmic,474,62,5.22323121139852,8.159420289855072
11,94,903,direct,122,73,4.385245901639344,16.52173913043478
11,95,901,coalition,204,0,4.920475875448586,
11,95,902,algorithmic,458,62,5.192837527573944,8.077922077922079
11,95,903,direct,103,73,4.077669902912621,16.288659793814432
11,96,901,coalition,190,0,5.3091896407685875,
11,96,902,algorithmic,531,62,5.455582458972289,6.317460317460317
11,96,903,direct,44,73,5.113636363636363,15.885714285714286
11,97,901,coalition,157,0,4.591774950878839,
11,97,902,algorithmic,497,62,5.704780406577395,8.756756756756756
11,97,903,direct,111,73,4.45945945945946,13.793103448275861
11,98,901,coalition,169,0,4.830998341717131,
11,98,902,algorithmic,509,62,5.707365776675577,7.285714285714286
11,98,903,direct,87,73,4.41391872369826,16.065573770491802
11,99,901,coalition,147,0,5.238798124820458,
11,99,902,algorithmic,496,62,5.684976668695476,7.285714285714286
11,99,903,direct,122,73,4.860655737704918,15.471698113207548
11,100,901,coalition,169,0,5.387855648573099,
11,100,902,algorithmic,487,62,5.555557907661043,8.029411764705882
11,100,903,direct,109,73,4.798165137614679,16.288659793814432
12,1,901,direct,82,55,4.370743490043596,13.193979933110368
12,1,902,coalition,127,43,4.329002770974698,12.6412330507376
12,1,903,algorithmic,556,37,3.9550881034302994,9.633633633633634
12,2,901,direct,128,32,3.5578522540008004,16.029411764705884
12,2,902,coalition,181,55,4.176657058983361,10.921380663337287
12,2,903,algorithmic,456,48,4.836166334028562,10.513456953819778
12,3,901,direct,100,32,4.0006320024816615,18.050314465408803
12,3,902,coalition,155,55,4.376508038910753,12.50531914893617
12,3,903,algorithmic,510,48,5.2154499990816605,12.422388781431335
12,4,901,direct,112,53,3.463684258355813,14.388832877238467
12,4,902,coalition,138,55,4.526441104565191,12.961722488038276
12,4,903,algorithmic,515,27,5.521815210225965,12.347826086956522
12,5,901,direct,62,53,4.543476013234078,16.829268292682926
12,5,902,coalition,138,55,3.8741656837055136,12.145104895104893
12,5,903,algorithmic,565,27,5.070911645552807,9.347826086956522
12,6,901,direct,96,53,4.4521484375,15.438596491228068
12,6,902,coalition,101,55,2.8546823432343236,11.365151515151515
12,6,903,algorithmic,568,27,5.362812152520386,9.58333333333333
12,7,901,direct,57,53,4.486230990354201,16.486486486486488
12,7,902,coalition,166,55,3.6167687850131918,11.788856304985337
12,7,903,algorithmic,542,27,5.584505705562722,10.693877551020408
12,8,901,direct,125,53,4.638666134822497,15.229357798165138
12,8,902,coalition,121,55,3.8546179849703224,11.755659360402444
12,8,903,algorithmic,519,27,5.328328805276806,13.09433962264151
12,9,901,direct,56,53,3.9283631017892517,17.062146892655367
12,9,902,coalition,197,55,4.529783042992583,10.599685163321526
12,9,903,algorithmic,512,27,5.2616676735681525,13.517241379310345
12,10,901,direct,132,53,4.392291386879407,15.185185185185185
12,10,902,coalition,85,55,3.8584252762115705,12.302952309827463
12,10,903,algorithmic,548,27,5.1201234122703125,13.901960784313726
12,11,901,direct,121,53,4.490813960401927,17.17391304347826
12,11,902,coalition,109,55,3.6881873611031963,9.791458699069453
12,11,903,algorithmic,535,27,5.059762136611205,10.80952380952381
12,12,901,direct,147,73,3.9668324225324727,14.628984436174237
12,12,902,coalition,66,35,3.5064809949203015,15.687116564417176
12,12,903,algorithmic,552,27,5.412273494868738,14.0
12,13,901,direct,73,73,4.579493565794936,16.71232876712329
12,13,902,coalition,129,35,4.362226920366456,10.925373134328357
12,13,903,algorithmic,563,27,5.139334411424229,13.06060606060606
12,14,901,direct,126,73,4.413819680388418,15.03448275862069
12,14,902,coalition,80,35,3.3903351141330744,10.848484848484848
12,14,903,algorithmic,559,27,5.100194509681209,14.338028169014084
12,15,901,direct,96,73,4.267696277411831,16.363636363636363
12,15,902,coalition,163,35,3.8219480393012386,11.903614457831326
12,15,903,algorithmic,506,27,4.929331094701125,10.693877551020408
12,16,901,direct,78,73,4.309123265341539,15.714285714285714
12,16,902,coalition,128,35,3.4540858326054233,13.404580152671755
12,16,903,algorithmic,559,27,5.101518439249053,10.09090909090909
12,17,901,direct,137,73,4.24024511129134,15.2
12,17,902,coalition,166,35,3.7922095790569683,9.703703703703702
12,17,903,algorithmic,462,27,5.08932178932179,10.58333333333333
12,18,901,direct,98,73,4.503356605800215,16.555023923444978
12,18,902,coalition,129,35,3.942962616975597,15.3
12,18,903,algorithmic,538,27,5.405237811493926,9.953488372093023
12,19,901,direct,87,73,4.705404903658099,15.76470588235294
12,19,902,coalition,119,35,4.07893053597167,10.76923076923077
12,19,903,algorithmic,559,27,5.193785852479362,11.693877551020408
12,20,901,direct,99,73,4.651335224657512,15.471698113207548
12,20,902,coalition,146,35,3.766451997357916,11.211267605633802
12,20,903,algorithmic,520,27,5.152799602570983,10.58333333333333
12,21,901,direct,76,73,3.803088450292398,15.789473684210527
12,21,902,coalition,152,35,4.328367519676384,11.458333333333334
12,21,903,algorithmic,537,27,5.147466839818354,11.80952380952381
12,22,901,direct,113,73,4.8183461794652205,15.135135135135133
12,22,902,coalition,145,35,4.038676607642125,16.172043010752688
12,22,903,algorithmic,507,27,5.495832824616944,12.185185185185185
12,23,901,direct,48,73,4.795781116311843,16.10810810810811
12,23,902,coalition,124,35,4.076985070182043,11.0
12,23,903,algorithmic,593,27,5.147501208802988,9.80952380952381
