iteration,step,platform_id,governance_type,n_mainstream,n_extremist,utility_mainstream,utility_extremist
15,64,907,algorithmic,74,57,6.098723723723723,7.491228070175438
15,64,908,algorithmic,44,0,6.349927849927851,
15,64,909,direct,2,3,4.642857142857143,15.0
15,64,910,direct,4,6,5.5625,14.444444444444445
15,64,911,coalition,24,0,6.106481481481481,
15,64,912,coalition,11,0,6.909090909090909,
15,64,913,coalition,10,0,6.0285714285714285,
15,64,914,direct,0,12,,12.666666666666666
15,64,915,algorithmic,58,0,6.2606372252470255,
15,64,916,direct,2,8,3.6428571428571432,13.636363636363637
15,64,917,coalition,23,0,5.5,
15,64,918,direct,3,3,1.6868686868686869,17.5
15,64,919,algorithmic,59,0,5.793461246851077,
15,64,920,coalition,11,0,7.363636363636363,
15,64,921,algorithmic,88,0,6.4646464646464645,
15,64,922,algorithmic,62,12,6.895161290322581,9.125
15,64,923,direct,4,9,3.3693181818181817,12.727272727272727
15,64,924,coalition,13,0,5.846153846153846,
15,64,925,algorithmic,75,0,6.377142857142857,
15,64,926,algorithmic,89,0,5.852971934432609,
15,64,927,algorithmic,58,0,6.208264915161466,
15,65,901,direct,2,5,4.166666666666667,13.333333333333332
15,65,902,coalition,7,2,6.714285714285714,14.411764705882353
15,65,903,coalition,15,0,6.533333333333333,
15,65,904,coalition,28,0,5.946428571428571,
15,65,905,direct,7,8,5.0272108843537415,12.222222222222221
15,65,906,direct,2,10,2.333333333333333,13.571428571428573
15,65,907,algorithmic,37,0,6.324324324324325,
15,65,908,algorithmic,89,69,6.350251840371949,7.110944527736132
15,65,909,direct,6,3,2.5119047619047614,15.0
15,65,910,direct,1,6,2.0,14.444444444444445
15,65,911,coalition,8,0,5.625,
15,65,912,coalition,11,0,6.909090909090909,
15,65,913,coalition,16,0,6.488970588235294,
15,65,914,direct,0,12,,10.0
15,65,915,algorithmic,64,0,6.15625,
15,65,916,direct,3,8,5.0,12.222222222222221
15,65,917,coalition,21,0,5.9523809523809526,
15,65,918,direct,3,3,1.222222222222222,16.0
15,65,919,algorithmic,45,0,6.560493827160494,
15,65,920,coalition,21,0,6.802721088435375,
15,65,921,algorithmic,46,0,6.958937198067632,
15,65,922,algorithmic,100,0,6.325057471264367,
15,65,923,direct,5,9,3.922222222222222,13.333333333333332
15,65,924,coalition,19,0,5.7894736842105265,
15,65,925,algorithmic,76,0,6.5,
15,65,926,algorithmic,62,0,6.983870967741935,
15,65,927,algorithmic,71,0,6.0233360950013815,
15,66,901,direct,5,5,4.107142857142857,13.333333333333332
15,66,902,coalition,17,2,6.294117647058823,14.75
15,66,903,coalition,11,0,5.909090909090909,
15,66,904,coalition,19,0,5.621052631578947,
15,66,905,direct,2,8,4.625,15.0
15,66,906,direct,3,10,4.0256410256410255,11.818181818181818
15,66,907,algorithmic,72,0,6.416666666666667,
15,66,908,algorithmic,61,69,6.270491803278689,7.933333333333333
15,66,909,direct,3,3,4.095238095238096,17.5
15,66,910,direct,6,6,4.262820512820513,11.666666666666666
15,66,911,coalition,26,0,5.953846153846154,
15,66,912,coalition,15,0,6.6,
15,66,913,coalition,19,0,5.515789473684211,
15,66,914,direct,4,12,3.111201298701299,10.0
15,66,915,algorithmic,33,0,6.7272727272727275,
15,66,916,direct,3,8,6.0,13.0
15,66,917,coalition,18,0,4.140096015096016,
15,66,918,direct,2,3,5.5,16.0
15,66,919,algorithmic,74,0,5.930888030888031,
15,66,920,coalition,8,0,7.375,
15,66,921,algorithmic,63,0,6.266666666666667,
15,66,922,algorithmic,77,0,6.131249702678274,
15,66,923,direct,1,9,2.2857142857142865,13.846153846153847
15,66,924,coalition,16,0,6.25,
15,66,925,algorithmic,81,0,6.37037037037037,
15,66,926,algorithmic,59,0,6.423728813559322,
15,66,927,algorithmic,67,0,6.357711442786069,
15,67,901,direct,4,5,2.625,15.555555555555554
15,67,902,coalition,10,2,3.2555555555555555,17.444444444444443
15,67,903,coalition,21,0,6.333333333333333,
15,67,904,coalition,19,0,6.2631578947368425,
15,67,905,direct,6,8,3.3392255892255895,12.222222222222221
15,67,906,direct,2,10,4.722222222222222,12.5
15,67,907,algorithmic,59,21,6.508474576271187,7.0
15,67,908,algorithmic,90,0,5.987654320987654,
15,67,909,direct,3,3,3.8451178451178456,16.0
15,67,910,direct,1,6,5.0,15.454545454545453
15,67,911,coalition,14,0,7.357142857142857,
15,67,912,coalition,14,0,5.984126984126983,
15,67,913,coalition,18,0,7.222222222222222,
15,67,914,direct,5,12,3.6,12.666666666666666
15,67,915,algorithmic,47,0,6.25531914893617,
15,67,916,direct,4,8,4.497474747474747,13.0
15,67,917,coalition,12,0,4.972222222222222,
15,67,918,direct,4,3,3.861111111111111,15.0
15,67,919,algorithmic,61,0,6.24408014571949,
15,67,920,coalition,12,0,6.583333333333333,
15,67,921,algorithmic,85,0,5.845751633986929,
15,67,922,algorithmic,65,28,6.335042735042735,7.0
15,67,923,direct,3,9,4.1818181818181825,11.11111111111111
15,67,924,coalition,14,0,6.714285714285714,
15,67,925,algorithmic,47,0,6.635933806146572,
15,67,926,algorithmic,61,20,6.311475409836065,7.0
15,67,927,algorithmic,84,0,6.058201058201059,
15,68,901,direct,3,5,4.5,15.0
15,68,902,coalition,15,2,5.866666666666666,16.09090909090909
15,68,903,coalition,16,0,6.125,
15,68,904,coalition,16,0,6.4375,
15,68,905,direct,3,8,2.5757575757575757,14.615384615384617
15,68,906,direct,2,10,3.375,11.818181818181818
15,68,907,algorithmic,58,21,6.498914878225223,8.666666666666666
15,68,908,algorithmic,74,0,5.9885075691527305,
15,68,909,direct,6,3,2.4242424242424243,16.0
15,68,910,direct,5,6,3.3146853146853146,11.666666666666666
15,68,911,coalition,6,0,6.166666666666667,
15,68,912,coalition,20,0,5.445454545454545,
15,68,913,coalition,24,0,6.375,
15,68,914,direct,2,12,4.423076923076923,13.125
15,68,915,algorithmic,75,0,5.665024437927664,
15,68,916,direct,2,8,6.5,13.636363636363637
15,68,917,coalition,8,0,6.75,
15,68,918,direct,6,3,2.516899766899767,16.666666666666664
15,68,919,algorithmic,57,0,7.0701754385964914,
15,68,920,coalition,16,0,5.488636363636363,
15,68,921,algorithmic,68,0,6.778409090909091,
15,68,922,algorithmic,69,0,6.3438735177865615,
15,68,923,direct,0,9,,12.727272727272727
15,68,924,coalition,18,0,6.555555555555555,
15,68,925,algorithmic,53,0,5.3084179970972425,
15,68,926,algorithmic,77,48,6.152178466694596,8.154203323558162
15,68,927,algorithmic,66,0,5.375888651915045,
15,69,901,direct,4,5,2.017045454545455,14.285714285714283
15,69,902,coalition,16,2,6.0625,13.333333333333334
15,69,903,coalition,24,0,6.375,
15,69,904,coalition,18,0,6.444444444444445,
15,69,905,direct,4,8,3.6875,13.0
15,69,906,direct,3,10,2.923076923076923,11.818181818181818
15,69,907,algorithmic,50,0,6.735,
15,69,908,algorithmic,60,0,5.833333333333333,
15,69,909,direct,4,3,4.254807692307692,17.5
15,69,910,direct,4,6,4.4375,15.0
15,69,911,coalition,16,0,5.991071428571429,
15,69,912,coalition,34,69,6.117647058823529,5.753623188405797
15,69,913,coalition,11,0,6.7272727272727275,
15,69,914,direct,3,12,5.5,11.538461538461538
15,69,915,algorithmic,76,0,6.080043859649122,
15,69,916,direct,4,8,3.7142857142857144,12.222222222222221
15,69,917,coalition,14,0,7.071428571428571,
15,69,918,direct,3,3,3.3333333333333335,17.5
15,69,919,algorithmic,58,0,6.310344827586207,
15,69,920,coalition,8,0,5.75,
15,69,921,algorithmic,82,0,6.290989159891598,
15,69,922,algorithmic,50,0,6.56,
15,69,923,direct,3,9,2.7870370370370368,10.0
15,69,924,coalition,21,0,6.380952380952381,
15,69,925,algorithmic,68,0,5.971813725490196,
15,69,926,algorithmic,58,0,6.052134646962233,
15,69,927,algorithmic,69,0,6.278985507246377,
15,70,901,direct,2,5,6.5,15.0
15,70,902,coalition,15,2,6.466666666666667,15.411764705882353
15,70,903,coalition,30,0,4.931007751937984,
15,70,904,coalition,17,0,5.41522491349481,
15,70,905,direct,8,8,3.4952651515151514,13.636363636363637
15,70,906,direct,2,10,2.3636363636363633,12.5
15,70,907,algorithmic,48,0,6.272058823529412,
15,70,908,algorithmic,88,0,5.3318411835231885,
15,70,909,direct,2,3,1.7272727272727266,16.666666666666664
15,70,910,direct,6,6,2.2792207792207795,14.444444444444445
15,70,911,coalition,14,0,6.023809523809524,
15,70,912,coalition,16,69,6.1875,9.093023255813954
15,70,913,coalition,27,0,4.841414602016517,
15,70,914,direct,0,12,,12.142857142857144
15,70,915,algorithmic,65,0,5.603722747840395,
15,70,916,direct,1,8,6.0,13.636363636363637
15,70,917,coalition,23,0,6.3478260869565215,
15,70,918,direct,2,3,3.875,16.0
15,70,919,algorithmic,68,0,6.661764705882353,
15,70,920,coalition,26,0,6.115384615384615,
15,70,921,algorithmic,33,0,5.6734651577332835,
15,70,922,algorithmic,53,0,6.277863097849934,
15,70,923,direct,4,9,4.5,12.727272727272727
15,70,924,coalition,10,0,6.1,
15,70,925,algorithmic,72,0,6.542508417508418,
15,70,926,algorithmic,68,0,6.480103806228374,
15,70,927,algorithmic,65,0,4.939302740123534,
15,71,901,direct,3,5,3.1666666666666665,13.333333333333332
15,71,902,coalition,18,2,5.555555555555555,15.285714285714286
15,71,903,coalition,21,0,6.714285714285714,
15,71,904,coalition,16,0,6.125,
15,71,905,direct,2,8,4.272727272727273,15.333333333333332
15,71,906,direct,1,10,7.0,11.818181818181818
15,71,907,algorithmic,71,0,5.804167470576886,
15,71,908,algorithmic,85,0,5.002521008403361,
15,71,909,direct,4,3,3.3522727272727275,15.0
15,71,910,direct,1,6,-2.0,15.454545454545453
15,71,911,coalition,13,0,7.538461538461538,
15,71,912,coalition,8,69,5.5,7.684931506849314
15,71,913,coalition,13,0,7.615384615384615,
15,71,914,direct,4,12,2.3446969696969697,10.0
15,71,915,algorithmic,49,0,6.709912536443149,
15,71,916,direct,7,8,2.9696969696969697,11.25
15,71,917,coalition,33,0,6.5064935064935066,
15,71,918,direct,2,3,2.833333333333333,15.0
15,71,919,algorithmic,59,0,5.99233805433016,
15,71,920,coalition,17,0,5.914585012087026,
15,71,921,algorithmic,59,0,5.790960451977401,
15,71,922,algorithmic,79,0,5.681438727736629,
15,71,923,direct,4,9,3.9583333333333335,13.333333333333332
15,71,924,coalition,11,0,6.0,
15,71,925,algorithmic,49,0,5.817784256559767,
15,71,926,algorithmic,79,0,6.222423146473779,
15,71,927,algorithmic,57,0,5.5069871648819015,
15,72,901,direct,6,5,1.994708994708995,14.285714285714283
15,72,902,coalition,26,2,5.919028340080971,14.230769230769232
15,72,903,coalition,15,0,6.219047619047619,
15,72,904,coalition,17,0,5.205882352941177,
15,72,905,direct,1,8,2.2857142857142865,12.222222222222221
15,72,906,direct,1,10,-2.0,11.0
15,72,907,algorithmic,54,14,6.0996776128355075,7.0
15,72,908,algorithmic,56,23,6.464285714285714,7.0
15,72,909,direct,7,3,1.1224489795918366,16.666666666666664
15,72,910,direct,2,6,2.0,11.666666666666666
15,72,911,coalition,19,0,6.0,
15,72,912,coalition,12,0,6.416666666666667,
15,72,913,coalition,9,0,6.666666666666667,
15,72,914,direct,3,12,4.428571428571429,12.666666666666666
15,72,915,algorithmic,54,0,5.818643831801727,
15,72,916,direct,0,8,,15.0
15,72,917,coalition,18,0,6.247863247863248,
15,72,918,direct,5,3,3.4714285714285715,15.0
15,72,919,algorithmic,76,0,6.411570424035799,
15,72,920,coalition,21,0,6.142857142857143,
15,72,921,algorithmic,54,32,5.630904183535763,7.0
15,72,922,algorithmic,97,0,6.344421720439083,
15,72,923,direct,1,9,4.0,13.333333333333332
15,72,924,coalition,14,0,7.0,
15,72,925,algorithmic,62,0,6.083695591335659,
15,72,926,algorithmic,72,0,6.347668940870695,
15,72,927,algorithmic,63,0,6.252715121136174,
15,73,901,direct,1,5,4.0,16.0
15,73,902,coalition,17,2,7.032679738562091,13.333333333333334
15,73,903,coalition,21,0,5.984126984126984,
15,73,904,coalition,10,0,6.042857142857143,
15,73,905,direct,8,8,4.154761904761905,11.25
15,73,906,direct,3,10,5.555555555555556,11.0
15,73,907,algorithmic,73,14,6.327752409944191,7.875
15,73,908,algorithmic,75,23,5.991598264931598,8.2
15,73,909,direct,4,3,4.107142857142858,17.77777777777778
15,73,910,direct,3,6,2.904761904761905,12.857142857142856
15,73,911,coalition,13,0,6.743589743589744,
15,73,912,coalition,15,0,5.466666666666667,
15,73,913,coalition,22,0,6.318181818181818,
15,73,914,direct,3,12,5.0,12.142857142857144
15,73,915,algorithmic,55,0,6.369696969696969,
15,73,916,direct,2,8,3.8333333333333335,10.0
15,73,917,coalition,27,0,7.037037037037037,
15,73,918,direct,3,3,2.142857142857143,17.142857142857142
15,73,919,algorithmic,64,0,7.175925925925926,
15,73,920,coalition,17,0,5.983193277310924,
15,73,921,algorithmic,47,32,6.12608353033885,9.621621621621621
15,73,922,algorithmic,69,0,6.40955448201825,
15,73,923,direct,2,9,6.333333333333334,11.11111111111111
15,73,924,coalition,17,0,5.785373608903021,
15,73,925,algorithmic,71,0,5.66199086410354,
15,73,926,algorithmic,64,0,6.312781531531532,
15,73,927,algorithmic,59,0,5.844032894880352,
15,74,901,direct,2,5,3.3333333333333335,12.0
15,74,902,coalition,6,2,5.833333333333333,14.444444444444445
15,74,903,coalition,18,0,6.666666666666667,
15,74,904,coalition,13,0,6.615384615384615,
15,74,905,direct,2,8,2.7142857142857144,15.333333333333332
15,74,906,direct,2,10,2.0,12.5
15,74,907,algorithmic,65,0,6.384615384615385,
15,74,908,algorithmic,100,0,6.384444444444444,
15,74,909,direct,1,3,-0.3333333333333339,16.666666666666664
15,74,910,direct,3,6,3.555555555555556,13.75
15,74,911,coalition,21,0,6.507936507936508,
15,74,912,coalition,15,0,3.923809523809524,
15,74,913,coalition,12,0,6.416666666666667,
15,74,914,direct,0,12,,12.142857142857144
15,74,915,algorithmic,74,0,6.490990990990991,
15,74,916,direct,0,8,,12.222222222222221
15,74,917,coalition,7,0,5.714285714285714,
15,74,918,direct,0,3,,16.0
15,74,919,algorithmic,83,0,6.433734939759036,
15,74,920,coalition,12,0,6.083333333333333,
15,74,921,algorithmic,76,0,6.421052631578948,
15,74,922,algorithmic,58,69,6.293103448275862,7.956521739130435
15,74,923,direct,1,9,2.666666666666667,12.0
15,74,924,coalition,12,0,7.0,
15,74,925,algorithmic,67,0,6.582089552238806,
15,74,926,algorithmic,54,0,6.215020576131686,
15,74,927,algorithmic,61,0,6.349726775956284,
15,75,901,direct,1,5,6.0,13.333333333333332
15,75,902,coalition,20,2,5.95,15.571428571428571
15,75,903,coalition,19,0,6.578947368421052,
15,75,904,coalition,18,0,5.833333333333333,
15,75,905,direct,2,8,0.704545454545455,12.222222222222221
15,75,906,direct,2,10,-0.16666666666666696,11.818181818181818
15,75,907,algorithmic,74,0,6.351351351351352,
15,75,908,algorithmic,70,0,6.34,
15,75,909,direct,0,3,,13.333333333333334
15,75,910,direct,1,6,-0.3333333333333339,13.75
15,75,911,coalition,6,0,4.633333333333333,
15,75,912,coalition,11,0,6.363636363636363,
15,75,913,coalition,14,0,5.714285714285714,
15,75,914,direct,1,12,-0.09090909090908994,10.0
15,75,915,algorithmic,60,0,6.45,
15,75,916,direct,3,8,4.0,10.0
15,75,917,coalition,16,0,6.875,
15,75,918,direct,5,3,4.2,10.0
15,75,919,algorithmic,55,0,6.156363636363637,
15,75,920,coalition,16,0,6.3125,
15,75,921,algorithmic,81,0,6.804232804232804,
15,75,922,algorithmic,90,69,6.644444444444445,8.933333333333334
15,75,923,direct,2,9,6.0,11.11111111111111
15,75,924,coalition,20,0,5.89,
15,75,925,algorithmic,73,0,6.008219178082192,
15,75,926,algorithmic,50,0,6.282222222222222,
15,75,927,algorithmic,55,0,6.040981240981241,
15,76,901,direct,2,5,2.0,12.0
15,76,902,coalition,7,2,6.285714285714286,15.523809523809524
15,76,903,coalition,19,0,6.684210526315789,
15,76,904,coalition,13,0,6.923076923076923,
15,76,905,direct,3,8,2.5411255411255413,12.222222222222221
15,76,906,direct,2,10,4.857142857142858,11.818181818181818
15,76,907,algorithmic,81,0,6.667254556143445,
15,76,908,algorithmic,54,0,6.611111111111111,
15,76,909,direct,2,3,5.357142857142858,10.0
15,76,910,direct,0,6,,11.666666666666666
15,76,911,coalition,13,0,5.465201465201465,
15,76,912,coalition,14,0,6.571428571428571,
15,76,913,coalition,22,0,6.0,
15,76,914,direct,2,12,0.5555555555555554,10.833333333333334
15,76,915,algorithmic,45,69,5.125925925925926,7.555555555555556
15,76,916,direct,3,8,5.666666666666667,13.0
15,76,917,coalition,16,0,6.9375,
15,76,918,direct,4,3,1.2550505050505052,17.142857142857142
15,76,919,algorithmic,63,0,6.333333333333333,
15,76,920,coalition,25,0,6.4,
15,76,921,algorithmic,45,0,6.5777777777777775,
15,76,922,algorithmic,100,0,6.43,
15,76,923,direct,6,9,4.404761904761905,12.0
15,76,924,coalition,13,0,5.769230769230769,
15,76,925,algorithmic,70,0,6.229251700680272,
15,76,926,algorithmic,76,0,6.383458646616542,
15,76,927,algorithmic,65,0,6.6923076923076925,
15,77,901,direct,3,5,2.493506493506494,13.333333333333332
15,77,902,coalition,7,2,5.857142857142857,15.75
15,77,903,coalition,14,0,6.714285714285714,
15,77,904,coalition,9,0,7.111111111111111,
15,77,905,direct,1,8,0.7692307692307683,13.0
15,77,906,direct,3,10,4.666666666666667,11.818181818181818
15,77,907,algorithmic,66,0,6.554112554112554,
15,77,908,algorithmic,46,0,6.032608695652174,
15,77,909,direct,5,3,3.181818181818182,15.0
15,77,910,direct,4,6,2.892857142857143,10.0
15,77,911,coalition,20,0,6.1,
15,77,912,coalition,23,0,6.3478260869565215,
15,77,913,coalition,10,0,6.7,
15,77,914,direct,0,12,,11.538461538461538
15,77,915,algorithmic,68,69,5.936274509803922,7.555555555555556
15,77,916,direct,3,8,1.0238095238095237,13.0
15,77,917,coalition,20,0,6.75,
15,77,918,direct,2,3,3.7857142857142856,16.666666666666664
15,77,919,algorithmic,84,0,6.39781746031746,
15,77,920,coalition,6,0,7.333333333333333,
15,77,921,algorithmic,63,0,5.96837025408454,
15,77,922,algorithmic,72,0,6.722222222222222,
15,77,923,direct,0,9,,14.285714285714285
15,77,924,coalition,20,0,5.670833333333333,
15,77,925,algorithmic,85,0,5.929411764705883,
15,77,926,algorithmic,90,0,6.003703703703704,
15,77,927,algorithmic,41,0,6.7073170731707314,
15,78,901,direct,5,5,3.742857142857143,14.285714285714283
15,78,902,coalition,9,2,6.777777777777778,14.75
15,78,903,coalition,21,0,6.714285714285714,
15,78,904,coalition,10,0,5.842857142857143,
15,78,905,direct,1,8,5.5,11.25
15,78,906,direct,3,10,2.634920634920635,12.5
15,78,907,algorithmic,70,0,6.514285714285714,
15,78,908,algorithmic,57,0,6.771929824561403,
15,78,909,direct,2,3,7.0,17.142857142857142
15,78,910,direct,2,6,0.2619047619047614,14.444444444444445
15,78,911,coalition,19,0,6.578947368421052,
15,78,912,coalition,17,0,6.0,
15,78,913,coalition,16,0,6.1875,
15,78,914,direct,1,12,1.5,10.0
15,78,915,algorithmic,54,0,6.2592592592592595,
15,78,916,direct,2,8,3.166666666666667,13.0
15,78,917,coalition,25,37,5.52,6.144927536231884
15,78,918,direct,1,3,2.333333333333334,15.0
15,78,919,algorithmic,71,0,6.401408450704225,
15,78,920,coalition,20,0,6.5,
15,78,921,algorithmic,57,0,6.0,
15,78,922,algorithmic,109,0,6.518348623853211,
15,78,923,direct,4,9,5.125,10.0
15,78,924,coalition,16,0,6.125,
15,78,925,algorithmic,61,0,6.995316159250586,
15,78,926,algorithmic,62,0,6.268817204301076,
15,78,927,algorithmic,50,32,6.1171428571428565,6.144927536231884
15,79,901,direct,0,5,,15.555555555555554
15,79,902,coalition,10,2,4.95,16.0
15,79,903,coalition,13,0,4.508196721311475,
15,79,904,coalition,15,0,5.866666666666666,
15,79,905,direct,3,8,6.333333333333333,11.25
15,79,906,direct,6,10,2.4166666666666665,12.5
15,79,907,algorithmic,90,0,5.96639566395664,
15,79,908,algorithmic,67,0,6.207612477397101,
15,79,909,direct,5,3,2.919047619047619,15.0
15,79,910,direct,5,6,3.9111111111111114,12.857142857142856
15,79,911,coalition,13,0,6.0,
15,79,912,coalition,25,0,5.84,
15,79,913,coalition,9,0,5.888888888888889,
15,79,914,direct,0,12,,10.833333333333334
15,79,915,algorithmic,93,0,6.129032258064516,
15,79,916,direct,3,8,5.148148148148148,12.222222222222221
15,79,917,coalition,8,37,5.875,8.21951219512195
15,79,918,direct,3,3,3.9814814814814814,13.333333333333334
15,79,919,algorithmic,98,0,5.805204448832712,
15,79,920,coalition,20,0,6.05,
15,79,921,algorithmic,71,32,5.060843268326472,6.3125
15,79,922,algorithmic,33,0,5.821548821548822,
15,79,923,direct,3,9,3.7037037037037037,13.333333333333332
15,79,924,coalition,11,0,6.0,
15,79,925,algorithmic,69,0,6.57487922705314,
15,79,926,algorithmic,59,0,5.675813828356202,
15,79,927,algorithmic,33,0,6.207407945912545,
15,80,901,direct,3,5,2.4444444444444446,10.0
15,80,902,coalition,18,2,5.421717171717172,12.09090909090909
15,80,903,coalition,23,12,5.103678929765886,7.051282051282051
15,80,904,coalition,16,0,7.0,
15,80,905,direct,1,8,3.0,13.0
15,80,906,direct,3,10,5.238095238095238,14.0
15,80,907,algorithmic,47,0,6.93281895409555,
15,80,908,algorithmic,71,0,5.810499359795135,
15,80,909,direct,4,3,2.3712121212121215,17.142857142857142
15,80,910,direct,0,6,,15.0
15,80,911,coalition,23,0,6.608695652173913,
15,80,912,coalition,28,0,6.642857142857143,
15,80,913,coalition,14,0,5.642857142857143,
15,80,914,direct,1,12,6.0,10.0
15,80,915,algorithmic,68,6,6.485294117647059,7.051282051282051
15,80,916,direct,2,8,4.357142857142858,13.0
15,80,917,coalition,16,37,5.8125,8.818181818181818
15,80,918,direct,2,3,3.909090909090909,16.0
15,80,919,algorithmic,85,14,6.517372823255176,7.051282051282051
15,80,920,coalition,17,0,6.588235294117647,
15,80,921,algorithmic,64,0,5.704342532467533,
15,80,922,algorithmic,56,0,5.248772061272062,
15,80,923,direct,1,9,1.0,12.727272727272727
15,80,924,coalition,13,0,6.564102564102564,
15,80,925,algorithmic,61,0,6.319920516641828,
15,80,926,algorithmic,73,0,5.996086105675147,
15,80,927,algorithmic,55,0,5.726425090061454,
15,81,901,direct,5,5,1.5666666666666664,14.285714285714283
15,81,902,coalition,14,2,6.142857142857143,15.473684210526315
15,81,903,coalition,17,12,5.816742081447964,9.88888888888889
15,81,904,coalition,13,0,6.846153846153846,
15,81,905,direct,5,8,5.171428571428572,11.25
15,81,906,direct,5,10,4.622222222222222,12.5
15,81,907,algorithmic,66,0,5.737555472849591,
15,81,908,algorithmic,60,0,6.224977507872245,
15,81,909,direct,5,3,5.571428571428571,16.666666666666664
15,81,910,direct,4,6,3.9166666666666665,10.0
15,81,911,coalition,15,0,6.6,
15,81,912,coalition,20,0,6.75,
15,81,913,coalition,11,0,6.363636363636363,
15,81,914,direct,3,12,6.666666666666667,10.833333333333334
15,81,915,algorithmic,68,0,6.320135746606335,
15,81,916,direct,6,8,5.166666666666667,12.222222222222221
15,81,917,coalition,19,0,5.382868937048504,
15,81,918,direct,4,3,5.25,15.0
15,81,919,algorithmic,82,14,6.139482493896146,9.875
15,81,920,coalition,12,0,7.5,
15,81,921,algorithmic,41,0,5.962697274031564,
15,81,922,algorithmic,51,0,6.229615828231745,
15,81,923,direct,1,9,-1.0,11.11111111111111
15,81,924,coalition,13,0,6.769230769230769,
15,81,925,algorithmic,48,0,6.454248366013072,
15,81,926,algorithmic,96,43,6.14000496031746,8.168949031683008
15,81,927,algorithmic,81,0,4.955158126506511,
15,82,901,direct,1,5,5.0,15.555555555555554
15,82,902,coalition,25,2,6.04,13.333333333333334
15,82,903,coalition,16,12,6.125,8.142857142857142
15,82,904,coalition,14,0,5.976190476190476,
15,82,905,direct,4,8,4.3901098901098905,14.166666666666668
15,82,906,direct,7,10,3.0460491889063315,13.571428571428573
15,82,907,algorithmic,58,30,5.55623973727422,6.875
15,82,908,algorithmic,75,0,6.297910052910053,
15,82,909,direct,4,3,2.658730158730159,17.142857142857142
15,82,910,direct,3,6,3.2307692307692304,14.444444444444445
15,82,911,coalition,20,0,7.4,
15,82,912,coalition,8,0,6.75,
15,82,913,coalition,16,0,6.375,
15,82,914,direct,4,12,1.8095238095238098,12.142857142857144
15,82,915,algorithmic,80,0,6.791666666666667,
15,82,916,direct,3,8,3.925925925925926,14.615384615384617
15,82,917,coalition,20,0,6.335714285714285,
15,82,918,direct,6,3,2.4584859584859586,16.666666666666664
15,82,919,algorithmic,69,0,6.331262939958592,
15,82,920,coalition,28,0,6.525510204081633,
15,82,921,algorithmic,35,0,6.525,
15,82,922,algorithmic,52,0,6.258241758241758,
15,82,923,direct,6,9,2.4531949531949535,11.11111111111111
15,82,924,coalition,20,0,6.171428571428572,
15,82,925,algorithmic,62,0,6.056323604710702,
15,82,926,algorithmic,81,0,6.592592592592593,
15,82,927,algorithmic,48,27,6.6875,7.018518518518518
15,83,901,direct,4,5,3.6875,12.0
15,83,902,coalition,16,2,5.889423076923077,12.615384615384615
15,83,903,coalition,6,0,6.0,
15,83,904,coalition,15,0,6.733333333333333,
15,83,905,direct,3,8,3.9166666666666665,13.636363636363637
15,83,906,direct,3,10,1.0995670995670992,14.375
15,83,907,algorithmic,69,30,6.2898550724637685,8.212121212121213
15,83,908,algorithmic,78,0,6.5657860657860665,
15,83,909,direct,3,3,2.857142857142857,16.666666666666664
15,83,910,direct,3,6,3.1904761904761902,13.75
15,83,911,coalition,21,0,5.805194805194805,
15,83,912,coalition,9,23,4.718294051627385,6.273752012882448
15,83,913,coalition,15,0,5.933333333333334,
15,83,914,direct,4,12,4.875,12.666666666666666
15,83,915,algorithmic,65,0,5.6301775147929,
15,83,916,direct,6,8,2.2164502164502164,13.0
15,83,917,coalition,25,0,6.24,
15,83,918,direct,3,3,0.8333333333333334,17.5
15,83,919,algorithmic,68,0,6.187984809308339,
15,83,920,coalition,15,0,7.266666666666667,
15,83,921,algorithmic,64,0,5.966579861111111,
15,83,922,algorithmic,34,0,5.8449197860962565,
15,83,923,direct,0,9,,14.285714285714285
15,83,924,coalition,18,16,5.4078822412155745,6.231481481481481
15,83,925,algorithmic,73,0,5.848473444363855,
15,83,926,algorithmic,72,0,6.4170227920227925,
15,83,927,algorithmic,73,0,6.277631424891698,
15,84,901,direct,0,5,,15.0
15,84,902,coalition,7,2,6.857142857142857,13.411764705882353
15,84,903,coalition,11,0,4.828088578088578,
15,84,904,coalition,20,0,6.5,
15,84,905,direct,1,8,0.6666666666666661,13.0
15,84,906,direct,2,10,2.673076923076923,12.5
15,84,907,algorithmic,64,0,5.574073401547685,
15,84,908,algorithmic,86,12,5.844080003958209,7.375603864734299
15,84,909,direct,2,3,2.875,16.0
15,84,910,direct,3,6,1.6666666666666667,13.75
15,84,911,coalition,25,0,6.8,
15,84,912,coalition,8,0,5.875,
15,84,913,coalition,8,0,6.852941176470588,
15,84,914,direct,3,12,4.333333333333333,12.666666666666666
15,84,915,algorithmic,72,17,5.982020931711334,7.363171355498721
15,84,916,direct,1,8,5.0,14.615384615384617
15,84,917,coalition,16,0,4.515625,
15,84,918,direct,2,3,3.0,16.0
15,84,919,algorithmic,82,0,5.682395959901057,
15,84,920,coalition,25,0,6.073846153846153,
15,84,921,algorithmic,80,11,5.87064358001265,7.379446640316206
15,84,922,algorithmic,63,0,5.930905695611577,
15,84,923,direct,1,9,1.8461538461538458,10.0
15,84,924,coalition,13,16,6.3076923076923075,8.105263157894736
15,84,925,algorithmic,76,0,5.8518843772326745,
