step,avg_utility_mean,avg_utility_ci,community_count_algorithmic_mean,community_count_algorithmic_ci,community_count_coalition_mean,community_count_coalition_ci,community_count_direct_mean,community_count_direct_ci,n_relocations_mean,n_relocations_ci,type_relocations_extremist_mean,type_relocations_extremist_ci,type_relocations_mainstream_mean,type_relocations_mainstream_ci,type_utility_extremist_mean,type_utility_extremist_ci,type_utility_mainstream_mean,type_utility_mainstream_ci,utility_algorithmic_mean,utility_algorithmic_ci,utility_coalition_mean,utility_coalition_ci,utility_direct_mean,utility_direct_ci
48,6.656522,0.015627,664.735000,3.488726,161.605000,3.217727,73.660000,1.381426,704.705000,3.965919,27.105000,2.584723,677.600000,3.062627,9.586567,0.079409,6.330962,0.016342,6.410598,0.018301,6.385730,0.028756,9.490183,0.058701
49,6.646336,0.015007,663.565000,3.497626,163.500000,3.254121,72.935000,1.241175,705.510000,3.616891,28.080000,2.535292,677.430000,2.597504,9.542740,0.079231,6.324513,0.015270,6.408855,0.017704,6.350209,0.027185,9.498980,0.060536
50,6.648331,0.014839,665.545000,3.230747,160.800000,2.974338,73.655000,1.317419,705.835000,3.698715,27.845000,2.650314,677.990000,2.768862,9.593538,0.077653,6.321086,0.014853,6.404582,0.018226,6.379552,0.027813,9.459651,0.058082
51,6.647283,0.014862,664.325000,3.472238,162.145000,3.208309,73.530000,1.303151,707.935000,3.618254,29.415000,2.404569,678.520000,2.731871,9.599507,0.074139,6.319258,0.015151,6.402795,0.018711,6.385611,0.028233,9.458936,0.057573
52,6.659052,0.015720,663.925000,3.760444,161.460000,3.678988,74.615000,1.322835,703.300000,3.836928,28.175000,2.676996,675.125000,2.888361,9.601934,0.087352,6.332066,0.015213,6.417515,0.018636,6.386170,0.031944,9.427449,0.058700
53,6.658252,0.015905,661.635000,3.733634,165.095000,3.660649,73.270000,1.212508,707.555000,3.817374,28.775000,2.676528,678.780000,2.619987,9.631089,0.084273,6.327937,0.015144,6.412263,0.018786,6.375464,0.031716,9.527300,0.057636
54,6.658019,0.014529,662.315000,3.683386,164.990000,3.507310,72.695000,1.242195,705.415000,3.813873,28.330000,2.697673,677.085000,2.729850,9.674962,0.081006,6.322803,0.015246,6.411206,0.018030,6.385657,0.028753,9.529439,0.055685
55,6.649807,0.015976,662.375000,3.692490,164.440000,3.544504,73.185000,1.272812,707.975000,3.774343,28.045000,2.591768,679.930000,2.897422,9.563265,0.078459,6.326089,0.016128,6.401325,0.019050,6.408603,0.030369,9.460975,0.060880
56,6.634933,0.015013,663.910000,2.976712,161.795000,2.779797,74.295000,1.347066,709.055000,3.585537,28.765000,2.603942,680.290000,2.496591,9.575998,0.078096,6.308148,0.013793,6.387070,0.016967,6.377791,0.028064,9.439174,0.060117
57,6.661610,0.014676,662.465000,3.380227,164.370000,3.300955,73.165000,1.275289,704.940000,3.630254,26.865000,2.653938,678.075000,2.734943,9.659549,0.074212,6.328506,0.014949,6.417244,0.017713,6.389815,0.027638,9.508280,0.059309
58,6.645080,0.014828,663.135000,3.560833,163.220000,3.459824,73.645000,1.333027,707.895000,3.711522,29.200000,2.547394,678.695000,2.850561,9.558647,0.078437,6.321350,0.015788,6.400277,0.017849,6.372502,0.029310,9.473757,0.056714
59,6.657788,0.014329,662.720000,3.494550,163.970000,3.339318,73.310000,1.239487,706.075000,3.767906,28.410000,2.516101,677.665000,3.092680,9.632372,0.079457,6.327279,0.014657,6.414594,0.018804,6.382733,0.031127,9.493192,0.060657
60,6.640128,0.015967,661.625000,3.472502,164.830000,3.388391,73.545000,1.190990,708.905000,3.668945,26.805000,2.652010,682.100000,2.768095,9.642298,0.080670,6.306554,0.015399,6.391241,0.018335,6.375225,0.032226,9.481621,0.056680
61,6.650302,0.014564,659.065000,3.666589,167.605000,3.591635,73.330000,1.236581,704.970000,3.819326,29.085000,2.574785,675.885000,2.716431,9.615840,0.082455,6.320798,0.015091,6.402253,0.017873,6.386113,0.030415,9.494231,0.059058
62,6.649964,0.015884,661.835000,3.634031,164.315000,3.501405,73.850000,1.254685,705.715000,3.827013,26.320000,2.613554,679.395000,2.711406,9.658453,0.074066,6.315688,0.015174,6.400204,0.018374,6.394372,0.033264,9.473059,0.062669
63,6.639504,0.015961,663.435000,3.395916,163.990000,3.202907,72.575000,1.341943,706.435000,4.054703,26.805000,2.575044,679.630000,3.103928,9.632298,0.078262,6.306972,0.016192,6.394696,0.019746,6.352691,0.027505,9.544920,0.066757
64,6.636811,0.015484,660.745000,3.476046,166.195000,3.394783,73.060000,1.357618,707.340000,4.086072,28.445000,2.531914,678.895000,3.104894,9.567591,0.069470,6.311168,0.016272,6.392249,0.018529,6.366360,0.029631,9.483553,0.061210
65,6.657135,0.014250,663.195000,3.294264,162.970000,3.164614,73.835000,1.225657,704.640000,3.923151,26.855000,2.588417,677.785000,2.577561,9.650742,0.071944,6.324512,0.014300,6.413552,0.017013,6.388193,0.030273,9.447966,0.061135
66,6.641790,0.014675,663.915000,3.402141,161.720000,3.123206,74.365000,1.269631,707.170000,3.603821,29.615000,2.610891,677.555000,2.638583,9.508986,0.085221,6.323213,0.015451,6.396616,0.018400,6.367720,0.027152,9.448287,0.054309
67,6.654645,0.015022,664.660000,3.389454,161.900000,3.103794,73.440000,1.277774,706.605000,3.720004,29.375000,2.484843,677.230000,2.852000,9.606726,0.079044,6.326636,0.014650,6.410761,0.018035,6.373036,0.028531,9.509080,0.060066
68,6.654366,0.014703,663.120000,3.234382,162.485000,2.931615,74.395000,1.352508,706.835000,3.628954,26.105000,2.676165,680.730000,2.657065,9.683013,0.079982,6.317849,0.014619,6.414453,0.018575,6.369894,0.027032,9.442934,0.064332
69,6.642996,0.015215,662.485000,3.264692,163.210000,3.099611,74.305000,1.264986,708.660000,3.962575,28.765000,2.416210,679.895000,2.723642,9.557660,0.082575,6.319145,0.014748,6.394041,0.017241,6.383483,0.028716,9.461572,0.062773
70,6.644403,0.014631,662.980000,3.714267,163.980000,3.539007,73.040000,1.212519,706.295000,3.586684,26.885000,2.570260,679.410000,2.785274,9.622477,0.079342,6.313506,0.015118,6.393997,0.017507,6.379932,0.026020,9.535458,0.059541
71,6.630470,0.015106,664.175000,3.466910,162.195000,3.175356,73.630000,1.333853,708.095000,3.685246,28.780000,2.550316,679.315000,2.701301,9.541721,0.087378,6.306997,0.015429,6.387761,0.018633,6.357038,0.029459,9.445978,0.058743
72,6.652942,0.014161,662.430000,3.349956,163.595000,3.159767,73.975000,1.376876,705.835000,3.650647,27.830000,2.482226,678.005000,2.854733,9.628065,0.076681,6.322373,0.015101,6.410805,0.018032,6.368852,0.027083,9.472581,0.063732
73,6.652513,0.014576,665.375000,3.291999,162.780000,3.099380,71.845000,1.230947,705.280000,3.715623,27.625000,2.544036,677.655000,2.830390,9.630869,0.078636,6.321585,0.014774,6.408816,0.018100,6.365092,0.024031,9.580821,0.066980
74,6.657375,0.014723,665.045000,3.364383,161.030000,3.209498,73.925000,1.234302,704.330000,3.943937,25.450000,2.601746,678.880000,2.826327,9.643393,0.076846,6.325595,0.014555,6.417425,0.017240,6.390694,0.031614,9.417063,0.062938
75,6.637161,0.013966,663.105000,3.542400,162.970000,3.188225,73.925000,1.343201,710.535000,3.429300,29.085000,2.535993,681.450000,2.570394,9.634314,0.081065,6.304144,0.014568,6.393898,0.017070,6.347580,0.031237,9.472531,0.060264
76,6.657076,0.014151,664.825000,3.237779,161.905000,3.064032,73.270000,1.177289,705.365000,3.615188,27.580000,2.577130,677.785000,2.624357,9.621624,0.081892,6.327682,0.014390,6.410769,0.018353,6.382733,0.028366,9.504299,0.055247
77,6.660616,0.014446,662.100000,3.125796,164.745000,2.938194,73.155000,1.297969,704.415000,3.541497,26.360000,2.604760,678.055000,2.669477,9.671351,0.076156,6.326089,0.014318,6.420427,0.017265,6.378250,0.029679,9.489725,0.057344
78,6.649361,0.014045,662.840000,3.439377,163.755000,3.272268,73.405000,1.232514,706.190000,3.731131,27.870000,2.562404,678.320000,2.771641,9.592886,0.075886,6.322303,0.014959,6.409213,0.017223,6.359791,0.027526,9.492175,0.059901
79,6.643492,0.015330,660.845000,3.787201,166.610000,3.673683,72.545000,1.301660,705.410000,3.855754,26.180000,2.701093,679.230000,2.845834,9.619398,0.081452,6.312836,0.014977,6.395458,0.018798,6.382838,0.029300,9.519079,0.060425
80,6.649732,0.015004,661.300000,3.576071,165.300000,3.444945,73.400000,1.176820,706.065000,3.688113,27.290000,2.628646,678.775000,2.870511,9.591728,0.080240,6.322844,0.015727,6.404458,0.018807,6.385962,0.030446,9.457157,0.063166
81,6.648445,0.014855,664.700000,3.208658,162.150000,3.098869,73.150000,1.205246,707.180000,3.631427,26.965000,2.626104,680.215000,2.696913,9.649438,0.082154,6.315001,0.015555,6.402485,0.017649,6.382173,0.029014,9.491673,0.056583
82,6.637302,0.014117,664.850000,3.368009,161.745000,3.196150,73.405000,1.326218,708.120000,3.827295,27.500000,2.677990,680.620000,2.605854,9.611130,0.082547,6.306876,0.014327,6.387160,0.017905,6.379403,0.026974,9.488646,0.064163
83,6.658502,0.013252,665.075000,3.570531,161.070000,3.369635,73.855000,1.214631,706.580000,3.690161,31.285000,2.485850,675.295000,2.536374,9.587506,0.077751,6.333057,0.013156,6.417570,0.015241,6.378269,0.029572,9.456751,0.059187
84,6.657352,0.015502,663.325000,3.304656,163.680000,3.181250,72.995000,1.225477,705.220000,3.817538,26.045000,2.644633,679.175000,2.834712,9.691871,0.070980,6.320184,0.016682,6.410581,0.018988,6.387825,0.026606,9.525834,0.064070
85,6.645216,0.014351,663.105000,3.151027,163.530000,3.014979,73.365000,1.274790,704.930000,3.653071,27.740000,2.571726,677.190000,2.661264,9.586258,0.069629,6.318434,0.014989,6.400180,0.017530,6.380833,0.027679,9.470760,0.058412
86,6.648773,0.015024,662.745000,3.473212,163.715000,3.277128,73.540000,1.248523,706.365000,4.023532,28.100000,2.500663,678.265000,3.012947,9.588821,0.076553,6.322101,0.015167,6.406693,0.018407,6.377354,0.027607,9.464624,0.060337
87,6.651531,0.015105,664.525000,3.266642,161.800000,3.053157,73.675000,1.259767,706.385000,3.981341,28.025000,2.524038,678.360000,2.798717,9.641227,0.070273,6.319343,0.015412,6.408230,0.018504,6.372525,0.026978,9.482234,0.062457
88,6.638777,0.014863,664.845000,3.283681,161.830000,3.083204,73.325000,1.260916,709.685000,3.775446,30.330000,2.513065,679.355000,2.848213,9.573726,0.081613,6.312671,0.015616,6.394427,0.017902,6.363857,0.028198,9.495847,0.063914
89,6.645450,0.014230,665.330000,3.534317,162.195000,3.371015,72.475000,1.207901,706.515000,3.821324,26.660000,2.637951,679.855000,2.429493,9.581798,0.082334,6.319189,0.013253,6.402923,0.017440,6.357845,0.029011,9.529691,0.058511
90,6.649084,0.014879,662.835000,3.560972,163.110000,3.478316,74.055000,1.176427,704.910000,3.997805,28.095000,2.502345,676.815000,3.164345,9.590051,0.078812,6.322310,0.015460,6.407936,0.017971,6.373423,0.029736,9.421483,0.058662
91,6.652253,0.013652,662.140000,3.144239,164.505000,3.003466,73.355000,1.303964,707.295000,3.348408,29.860000,2.415453,677.435000,2.657278,9.627482,0.077958,6.321672,0.014049,6.403247,0.017084,6.392232,0.028578,9.509474,0.059426
92,6.641824,0.013751,658.585000,3.815416,167.060000,3.529139,74.355000,1.309062,707.355000,3.725189,27.925000,2.570776,679.430000,2.569784,9.600010,0.081869,6.313137,0.013804,6.394344,0.016725,6.379922,0.028364,9.439669,0.058480
93,6.650493,0.014010,662.720000,3.792220,163.910000,3.559627,73.370000,1.271388,705.315000,3.783057,27.885000,2.507454,677.430000,2.850064,9.639808,0.069788,6.318346,0.014967,6.404316,0.017986,6.367613,0.029006,9.517048,0.055732
94,6.648774,0.014435,661.875000,3.495814,165.155000,3.278238,72.970000,1.359058,706.685000,3.585332,27.950000,2.532145,678.735000,2.898287,9.644104,0.079726,6.315960,0.015542,6.406789,0.018102,6.366511,0.029587,9.516207,0.063622
95,6.641548,0.015175,664.075000,3.365118,161.575000,3.118204,74.350000,1.488077,708.770000,3.858319,29.510000,2.534516,679.260000,2.861917,9.575046,0.086497,6.315604,0.015538,6.399825,0.018372,6.361012,0.032384,9.454269,0.070936
96,6.648735,0.014243,664.490000,3.421216,161.405000,3.196727,74.105000,1.348183,707.065000,3.283768,28.570000,2.610071,678.495000,2.500161,9.604034,0.082162,6.320368,0.013830,6.407284,0.016643,6.359258,0.030029,9.476739,0.062885
97,6.661348,0.015359,664.080000,3.541390,162.345000,3.306515,73.575000,1.310354,704.110000,3.775119,27.875000,2.612748,676.235000,2.657438,9.648935,0.076954,6.329394,0.015680,6.413848,0.019653,6.403378,0.026899,9.491758,0.063521
98,6.643680,0.014238,665.330000,3.557672,161.115000,3.419274,73.555000,1.253989,709.315000,3.492462,30.305000,2.499280,679.010000,2.635372,9.576895,0.079342,6.317768,0.013419,6.396607,0.016169,6.371490,0.028078,9.490372,0.057623
99,6.652848,0.013844,666.415000,3.191323,161.195000,3.123593,72.390000,1.287493,708.155000,3.573535,30.620000,2.473284,677.535000,2.689710,9.558244,0.078258,6.330026,0.014008,6.409552,0.016672,6.377109,0.029773,9.539460,0.059953
100,6.646197,0.014020,663.290000,3.383730,164.130000,3.236046,72.580000,1.329944,704.310000,3.815115,25.310000,2.599023,679.000000,2.679864,9.614452,0.076770,6.316391,0.014107,6.399639,0.016640,6.390707,0.033976,9.498584,0.063588
